1	2	3	4	5	6	7	22	23	25	26	29	30	14	15	16	17	18	24	8	9	10	11	12	13	34	37	38	27	28	20	21	19	33	35	31	32	36
Hhon_g03497.t1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	2	0	1	0	0	10	0	0	0	2
Hhon_g03498.t1	0	0	0	1	0	0	1	2	4	2	6	17	6	5	9	6	10	7	6	2	13	6	5	6	1	3	3	3	6	9	7	3	16	6	2	7	4	7
Hhon_orphan_715	0	0	0	0	0	0	0	9	2	2	4	0	0	1	1	5	1	0	1	0	0	0	0	0	1	1	0	0	1	10	1	0	5	0	1	1	0	0
Hhon_orphan_716	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	2	0	0	0	0	7	0	0	0	0	1
Hhon_g03501.t1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
Hhon_g03503.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Hhon_orphan_717	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0
Hhon_g03505.t1	2	0	0	4	3	1	2	1	6	2	14	1	0	3	3	2	2	2	11	3	2	4	3	3	3	19	7	4	2	6	7	2	3	1	2	4	8	3
Hhon_g03506.t1	0	0	0	3	1	0	4	1	0	0	0	2	0	2	2	0	1	0	0	0	0	2	1	2	1	10	4	3	2	1	1	0	2	1	0	0	1	2
Hhon_orphan_718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Hhon_g03507.t1	1	1	0	3	2	1	2	2	1	0	2	2	0	1	0	0	0	3	0	0	1	0	0	2	0	2	0	0	0	3	1	1	1	0	0	0	1	4
Hhon_g03509.t1	54	93	63	101	40	51	69	49	137	138	340	152	47	41	26	52	65	58	119	42	20	57	32	33	14	73	109	46	75	186	32	40	121	129	112	67	67	135
Hhon_g03523.t1	2	8	8	10	7	3	12	2	12	12	23	6	9	0	3	1	3	8	8	1	1	5	0	1	2	6	15	4	3	20	4	4	12	7	14	10	10	6
Hhon_g03525.t1	0	2	0	0	0	4	1	2	0	0	1	0	3	0	0	2	2	0	2	1	0	0	2	1	1	0	1	3	0	2	0	0	1	0	1	0	2	1
Hhon_orphan_719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0
Hhon_orphan_720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Hhon_g03528.t1	2	1	0	0	2	0	2	0	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	3	0	0	0	0	0	1	0	0	4	0	0	0	1	1
Hhon_g03530.t1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	0
Hhon_g03532.t1	1	0	1	0	2	0	1	4	0	0	1	1	1	3	1	0	6	1	1	0	2	3	1	2	0	0	3	0	0	5	0	0	4	1	0	1	3	3
Hhon_g03536.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0
Hhon_g03537.t1	1	0	0	1	1	0	3	1	0	0	1	1	3	3	0	1	3	2	1	0	0	1	0	0	0	0	3	1	0	1	2	0	0	2	2	0	1	3
Hhon_g03540.t1	1	0	0	0	2	0	5	0	1	1	1	3	0	1	0	1	2	1	2	0	1	2	0	0	0	1	2	1	0	1	1	0	1	0	2	1	3	0
Hhon_g03542.t1	0	0	0	0	0	0	0	2	3	2	4	5	4	4	8	8	14	11	6	3	7	12	8	9	6	7	11	18	2	6	8	8	10	0	2	7	12	12
Hhon_orphan_722	0	0	0	0	0	0	0	2	2	0	0	2	1	3	0	2	3	0	0	1	0	3	0	1	2	2	0	0	0	1	2	2	2	1	1	1	0	0
Hhon_g03544.t1	0	0	0	0	0	1	0	0	2	0	7	2	0	1	0	0	0	2	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	2
Hhon_g03546.t1	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	2	0	1	0	1
Hhon_g03547.t1	1	2	2	4	1	0	2	3	3	3	4	1	0	1	1	0	1	1	2	0	0	0	5	1	0	4	2	0	0	3	0	0	4	1	1	1	1	3
Hhon_g03549.t1	3	1	0	1	3	1	1	3	2	0	6	13	2	5	7	3	10	4	1	2	5	5	3	4	0	2	3	1	8	7	2	2	8	2	4	1	4	5
Hhon_g03550.t1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	8	1	0	2	6	4	0	1	3
Hhon_g03553.t1	1	5	0	1	1	0	3	3	3	2	1	0	2	4	2	0	2	2	1	1	1	2	3	2	0	7	2	3	2	2	0	2	4	1	2	2	2	1
Hhon_g03554.t1	30	103	14	23	19	34	40	137	76	71	170	292	59	93	72	54	183	170	93	108	76	136	221	80	113	60	203	42	80	139	97	52	281	31	60	133	181	130
Hhon_g03557.t1	2	9	2	10	5	4	8	3	4	5	15	30	10	6	6	5	11	6	12	8	3	10	5	3	6	10	11	5	5	29	11	2	11	15	12	5	10	8
Hhon_g03559.t1	0	0	0	0	0	0	1	0	0	1	3	4	0	1	0	2	3	0	1	0	6	0	1	4	0	4	0	0	5	1	2	1	5	2	0	5	3	9
Hhon_g03560.t1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03562.t1	2	1	0	3	0	0	0	0	0	0	2	0	1	0	1	2	0	0	3	0	1	2	0	0	0	3	0	0	0	1	1	0	0	1	0	0	0	0
Hhon_orphan_724	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03564.t1	5	12	8	14	10	7	27	5	15	16	47	13	6	6	2	5	12	16	7	3	5	16	2	8	4	13	17	5	10	21	7	11	19	18	26	7	8	14
Hhon_g03566.t1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
Hhon_g03568.t1	0	2	0	0	2	0	0	5	4	3	5	21	2	2	2	8	7	3	2	0	0	2	5	0	0	3	1	0	1	11	1	1	10	4	11	2	7	3
Hhon_g03570.t1	0	5	3	2	0	0	5	3	0	6	7	2	0	2	4	13	4	1	4	2	0	4	2	2	1	6	5	6	1	4	4	1	6	4	11	4	3	10
Hhon_g03572.t1	1	2	1	1	1	1	2	3	0	1	7	2	2	1	1	0	1	0	0	0	0	0	0	0	0	1	1	2	1	2	0	0	1	3	3	0	0	0
Hhon_g03576.t1	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	2	0	0	1	2	0	0	3	3	0	0	2	1	0	1	0	0	0	3	1
Hhon_g03578.t1	3	2	0	4	0	1	5	3	1	2	7	8	3	1	2	4	2	3	3	1	2	3	2	3	2	0	3	3	3	10	1	1	9	3	0	2	4	4
Hhon_g03581.t1	3	3	2	3	1	5	2	4	2	6	12	7	6	7	2	6	13	4	6	2	7	9	6	3	0	7	8	7	3	23	4	3	19	5	11	2	9	10
Hhon_g03583.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
Hhon_g03585.t1	6	13	9	11	8	9	13	0	4	1	15	11	7	3	0	4	5	8	5	2	4	12	5	3	3	0	7	0	4	12	1	4	18	2	0	6	8	12
Hhon_g03587.t1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	2	1	0	0	3	1	0	0	0	0	0	0	0	0	2	0
Hhon_g03589.t1	0	1	0	0	1	0	2	5	4	1	3	1	1	1	0	1	5	1	6	1	0	2	0	1	0	3	0	2	0	3	2	0	1	3	0	2	2	3
Hhon_g03591.t1	0	7	0	4	0	3	6	1	6	3	6	6	0	0	0	0	2	1	5	1	0	3	5	0	0	3	10	3	1	6	0	2	5	4	2	2	1	4
Hhon_orphan_726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03594.t1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	2	5	1	0	4	0	0	1	1	1	2	0	1
Hhon_g03595.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03597.t1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	2	0
Hhon_orphan_728	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Hhon_g03601.t1	2	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	1	1	0	0	3
Hhon_orphan_729	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Hhon_g03602.t1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0
Hhon_g03605.t1	1	3	2	1	1	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	2	1	0	0	1	0	0	1	0	0	1	1	2
Hhon_g03606.t1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03608.t1	0	1	1	0	0	4	1	0	1	1	4	1	2	1	0	2	1	1	0	0	0	0	0	1	2	3	1	3	0	2	0	0	0	0	0	2	1	1
Hhon_g03612.t1	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0
Hhon_g03614.t1	1	1	1	2	0	0	2	9	7	6	6	5	0	3	0	2	5	2	6	0	5	4	1	3	0	17	10	0	1	6	1	2	2	1	5	5	2	1
Hhon_g03618.t1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	1	0	0	1	2	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
Hhon_g03620.t1	0	4	1	3	0	1	1	0	0	2	2	1	1	1	0	0	1	1	0	0	0	0	0	0	0	7	2	0	1	2	2	1	2	2	3	1	3	3
Hhon_g03622.t1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
Hhon_g03624.t1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	0	2	0
Hhon_g03626.t1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03628.t1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Hhon_g03630.t1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2	1	4	1	1	0	0	3	0	1	0	1	2	2	0	0	2	0	0	0	1	5
Hhon_g03632.t1	0	1	0	3	1	1	1	0	2	1	4	2	0	1	0	0	0	0	2	0	0	0	0	2	0	1	0	0	1	0	0	0	1	2	0	0	4	1
Hhon_g03635.t1	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	47	0	0	2	1	2	0	0	0
Hhon_g03636.t1	0	0	0	0	0	0	0	7	6	42	21	36	4	0	0	0	9	12	0	0	0	0	0	0	0	0	115	126	6	15	0	1	1	0	3	0	0	38
Hhon_g03637.t1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	14	21	22	43	0	0	0	0	0	0	0	0
Hhon_g03638.t1	0	1	0	0	0	2	3	1	2	3	6	0	2	3	0	0	0	2	2	1	1	2	1	0	0	7	3	1	1	3	1	1	2	0	1	1	0	1
Hhon_g03640.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
Hhon_orphan_731	0	0	0	0	1	1	0	2	1	0	4	3	0	1	0	1	1	1	1	0	0	0	0	0	0	3	6	0	0	0	0	0	4	0	1	1	1	0
Hhon_g03645.t1	1	1	2	0	0	0	2	2	2	4	1	3	0	1	1	0	4	1	0	0	2	2	2	2	0	1	3	1	0	4	1	0	2	0	2	4	5	3
Hhon_g03647.t1	0	1	0	1	0	0	0	0	0	1	0	0	9	1	0	0	14	19	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5
Hhon_g03649.t1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1
Hhon_g03652.t1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0
Hhon_g03654.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1
Hhon_g03577.t1	0	1	0	0	4	0	3	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	1	0	2	0	1	0	3	2
Hhon_orphan_732	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Hhon_g03579.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03580.t1	0	1	3	1	0	1	2	2	3	3	4	1	0	2	3	2	10	2	14	0	0	5	1	0	0	5	6	1	3	3	1	1	4	4	5	3	4	4
Hhon_g03582.t1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	5	1	1	1	0
Hhon_g03584.t1	0	0	3	1	1	0	1	0	0	0	2	2	0	4	1	0	3	6	3	0	1	2	0	1	0	3	0	5	0	2	2	0	3	1	0	5	7	1
Hhon_g03586.t1	2	5	6	6	5	8	3	2	1	3	8	3	2	2	0	1	1	1	0	0	0	2	1	0	0	3	5	2	0	7	0	0	13	2	0	3	1	6
Hhon_g03588.t1	0	0	1	0	0	0	0	7	7	2	5	7	3	2	2	1	4	2	2	1	1	3	4	2	2	1	6	0	0	1	4	0	5	2	2	2	0	2
Hhon_g03590.t1	1	1	0	0	0	3	1	7	4	3	6	4	1	1	0	1	2	1	0	0	2	0	3	0	0	2	1	0	2	7	0	0	3	2	0	5	8	2
Hhon_g03592.t1	1	0	3	1	0	0	0	2	2	1	1	1	0	3	1	1	3	3	3	1	1	0	2	0	2	3	1	0	1	6	0	1	6	3	1	0	5	2
Hhon_g03593.t1	1	2	3	0	5	0	4	3	5	4	10	3	3	2	0	3	4	6	0	2	3	5	3	2	1	7	3	2	3	9	3	1	10	5	6	2	4	3
Hhon_orphan_733	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03598.t1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Hhon_g03600.t1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	1	1	0	0	0	0
Hhon_orphan_734	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_orphan_735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03603.t1	0	1	0	1	0	1	1	2	1	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	3	1	0	2	0
Hhon_g03604.t1	0	0	0	3	1	1	5	0	3	3	7	9	0	2	0	3	6	0	0	1	2	0	0	4	1	0	1	2	0	2	1	0	3	3	1	0	2	2
Hhon_g03607.t1	2	2	1	0	4	2	0	3	3	1	7	0	2	1	0	1	2	2	1	0	0	2	3	0	0	2	4	0	2	4	1	0	1	0	4	5	0	5
Hhon_g03609.t1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03611.t1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0
Hhon_g03613.t1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	1	0	0	2	2	0	6	0	16	4	4	0	3	0	2	4	0	1	0	0	7
Hhon_orphan_736	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
Hhon_g03615.t1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
Hhon_g03616.t1	0	0	0	0	0	0	2	0	1	2	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	3	0	0
Hhon_g03617.t1	4	7	5	3	6	0	6	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0
Hhon_g03619.t1	0	1	0	0	1	0	0	0	0	2	5	5	0	1	0	1	6	1	2	0	1	0	2	0	0	1	3	1	1	1	2	0	2	1	2	2	1	3
Hhon_g03621.t1	0	0	0	1	1	0	3	1	0	0	0	1	0	0	1	1	3	0	1	0	2	0	0	0	0	1	2	1	0	0	0	0	1	2	1	3	0	0
Hhon_g03623.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03625.t1	3	2	1	0	0	0	3	10	5	2	2	4	3	2	0	3	5	4	11	1	1	5	4	3	1	1	13	6	0	0	0	1	8	1	4	5	3	7
Hhon_g03627.t1	1	2	2	1	0	2	1	5	4	3	6	3	0	9	3	2	3	4	3	0	2	3	1	2	0	5	1	0	1	6	5	3	2	1	6	4	7	8
Hhon_g03629.t1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	2	1	0	0	0
Hhon_g03631.t1	0	0	1	0	2	0	1	0	2	0	2	1	0	0	0	0	1	0	1	0	0	2	1	0	0	0	1	0	0	2	0	2	2	0	0	1	1	3
Hhon_g03633.t1	1	4	2	2	1	0	4	0	3	3	8	1	0	0	0	2	0	0	2	0	0	1	0	1	1	2	4	1	0	1	1	0	2	1	3	3	0	2
Hhon_g03634.t1	0	1	1	1	2	0	1	0	0	1	5	0	1	2	0	1	2	0	2	0	2	4	0	1	0	1	2	2	1	8	1	1	0	1	1	3	1	2
Hhon_orphan_737	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	23	0	0	0	0	0	0	0	0
Hhon_orphan_738	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0
Hhon_g03639.t1	10	10	2	5	3	3	5	6	6	7	22	11	3	3	6	2	12	6	15	6	5	11	6	7	0	6	16	2	5	24	3	6	5	3	6	8	11	7
Hhon_g03641.t1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Hhon_g03642.t1	1	1	3	2	2	1	0	3	1	7	22	0	1	1	2	1	1	1	4	1	0	4	0	0	1	0	0	0	1	3	0	0	0	0	1	2	2	3
Hhon_g03643.t1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03644.t1	2	3	4	7	5	2	4	7	10	7	20	15	4	4	6	11	16	11	8	2	3	13	3	12	6	18	16	10	7	9	3	1	5	18	27	7	20	15
Hhon_g03646.t1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03648.t1	0	0	1	5	1	0	4	1	0	1	0	0	0	2	0	2	0	0	0	0	0	1	0	2	2	1	1	2	2	3	1	1	6	4	16	1	5	0
Hhon_g03650.t1	0	1	1	0	3	1	2	1	0	1	5	0	1	0	0	1	1	1	0	1	1	3	1	1	0	1	2	3	1	2	0	1	1	2	1	3	1	1
Hhon_g03651.t1	0	2	0	1	1	0	4	0	1	0	3	0	0	0	0	0	3	1	1	0	0	2	1	0	0	0	0	3	1	2	1	0	2	3	0	0	1	1
Hhon_g03653.t1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	1	0	0	0
Hhon_g03657.t1	0	0	0	0	0	0	0	0	0	0	0	1644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Hhon_g03658.t1	0	0	0	2	0	0	0	4	1	2	0	1889	26	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	284	3405	4	7	1	1	0
Hhon_g03659.t1	0	0	0	0	0	0	0	1	1	0	2	6	1	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	2	1	0	1	1	1	1	0	0	0
Hhon_g03661.t1	2	0	0	0	0	0	0	2	0	2	1	1	1	2	0	1	1	1	2	0	0	1	0	0	0	0	0	1	3	0	0	1	0	1	0	0	0	1
Hhon_g03664.t1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	2	1	3	1	0	0
Hhon_g03666.t1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hhon_orphan_739	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	2
Hhon_orphan_740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Hhon_g03676.t1	1	3	3	2	5	1	2	0	0	3	7	8	3	1	4	7	1	4	1	1	2	4	2	3	2	11	13	3	3	6	1	2	3	6	6	5	7	5
Hhon_g03677.t1	3	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	3	0	0	0	1	0	0	1	1	1	0	3	1	0	0	1	0
Hhon_g03679.t1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
Hhon_g03681.t1	0	0	1	0	1	0	4	1	0	0	3	0	2	0	0	0	1	2	0	0	0	2	0	0	1	1	0	0	0	1	2	0	2	0	1	0	2	0
Hhon_orphan_743	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g03687.t1	37	141	73	64	28	32	94	64	128	115	294	72	51	33	31	55	55	42	173	22	28	56	23	30	15	65	92	59	53	180	26	21	109	118	134	37	70	98
Hhon_g03688.t1	2	4	6	2	1	3	21	1	1	0	5	7	0	0	0	0	3	2	5	0	0	1	1	0	2	2	8	1	1	0	2	0	1	2	2	1	1	2
Hhon_g03689.t1	11	15	7	11	6	3	59	3	1	4	8	7	4	3	3	8	3	3	4	0	6	2	3	5	3	25	13	8	2	2	6	1	6	3	1	7	8	27
Hhon_g03691.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0
Hhon_g03694.t1	2	6	1	2	0	1	7	3	1	7	6	5	2	1	1	6	3	1	4	0	0	3	1	0	1	5	3	2	4	3	3	1	5	0	6	0	2	2
Hhon_g03696.t1	1	1	0	0	1	0	5	0	3	1	5	1	0	2	0	4	3	5	3	2	0	3	2	1	1	1	5	3	4	4	4	2	4	0	2	2	7	2
Hhon_g03698.t1	0	0	0	0	0	0	0	5	2	1	3	3	3	3	1	6	8	3	2	3	2	12	6	3	3	1	3	1	4	17	0	2	5	0	4	4	10	6
Hhon_g03699.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Hhon_g03700.t1	3	4	6	7	2	0	9	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	4	1	1	0
Hhon_g03701.t1	2	2	0	2	2	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	2	0	0	5	0	2
Hhon_g03702.t1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5	1	0	0	0
Hhon_g03704.t1	0	2	0	0	0	0	0	0	2	0	2	2	2	0	0	2	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	2	1	0	1	1	0
Hhon_g03706.t1	0	0	0	1	1	2	1	2	1	0	2	1	1	0	0	0	1	1	8	1	1	1	2	0	0	0	3	1	7	6	1	3	14	3	5	0	0	2
Hhon_g03708.t1	2	1	2	2	5	3	9	0	0	2	2	2	2	4	0	0	1	1	0	1	0	1	0	0	0	5	1	1	3	0	1	0	0	1	2	2	1	0
Hhon_g03711.t1	1	0	0	0	0	0	1	0	0	2	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0
Hhon_orphan_745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Hhon_g03713.t1	0	0	0	0	0	1	0	0	1	1	3	1	0	0	1	1	1	1	2	0	0	0	0	1	0	3	3	1	0	0	0	0	0	1	0	2	2	0
