lipophil	trans	unknown_1	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
TrH2_TrispH2_000077	0.041354560986873	0.0352704138542186	0.0430967322731537	0.0281342943651028	0.0464881575472848	0.0435080430708743	0.046654936282687	0.0411851097706731	0.0441068892809501
TrH2_TrispH2_000079	0.271357397092876	0.24689289697953	0.255265260387141	0.235122317194073	0.272982785597428	0.241556655129494	0.224705407402329	0.249417024771196	0.240615631768435
TrH2_TrispH2_000081	0.0390570853764912	0.0273345707370194	0.0331513325178106	0.0288041585166528	0.0348661181604636	0.0379390135578023	0.030468529817265	0.0304769812302981	0.0322733336202074
TrH2_TrispH2_000083	0.0145506788657516	0.0185169672734647	0.0132605330071242	0.0113876905763511	0.0172979190873618	0.0163590241946487	0.0180906895790011	0.0156503417128558	0.0118335556607427
TrH2_TrispH2_000084	0.026293331985481	0.0202804879661757	0.0248634993883579	0.0328233434259532	0.0275685585454828	0.0229722467414216	0.0266599635901069	0.0283353555222231	0.026177259491946
TrH2_TrispH2_000086	0.0278249823924022	0.0264528103906639	0.0215483661365769	0.0261247019104526	0.029460518445663	0.0222761180522876	0.0295163882604755	0.0243815849842385	0.0294045928539668
TrH2_TrispH2_000087	0.0883251734657905	0.0872942742891909	0.091166164423979	0.0790439698829078	0.0943277150232698	0.0877122148308825	0.0637934843048986	0.0887950966655711	0.0889309637534604
TrH2_TrispH2_000090	0.0201667303577961	0.0273345707370194	0.0215483661365769	0.020095924546502	0.0229737987879024	0.0163590241946487	0.0123778402382639	0.0171330056646	0.017571037193224
TrH2_TrispH2_000091	0.02501695664638	0.0282163310833748	0.0232059327624674	0.0234452453042523	0.0229737987879024	0.0327180483892974	0.0171385480222116	0.0273469128877269	0.0297631854497468
TrH2_TrispH2_000093	0.0704559187183762	0.0899395553282573	0.0745904981650738	0.0549288604271054	0.0951385549804898	0.058822874231822	0.0647456258616881	0.0721563123182192	0.0710013339644563
TrH2_TrispH2_000094	0.473279975738658	0.425890247289689	0.460803521997567	0.486991238176898	0.469206055244689	0.459096870483865	0.464645079713291	0.46012004635796	0.453978226257584
TrH2_TrispH2_000096	0.274675972974539	0.2098589624326	0.253607693761251	0.263256611559176	0.232170507750684	0.270097931383987	0.244700380094909	0.254688718821842	0.274681928367543
TrH2_TrispH2_000098	0.0523313889031417	0.0502603397422614	0.0447542988990442	0.0549288604271054	0.0556776770624458	0.0476848152056782	0.044750653169108	0.0543643448972885	0.0527131115796721
TrH2_TrispH2_000099	0.0377807100373901	0.0326251328151522	0.0331513325178106	0.0281342943651028	0.0337849982175035	0.0320219197001635	0.0247556804765278	0.0324538664992904	0.0279702224708464
TrH2_TrispH2_000102	0.0342068590879073	0.0308616121224412	0.03149376589192	0.0428713056992042	0.0308119183743632	0.0281932119099265	0.0266599635901069	0.0370665987936058	0.0344248891948879
TrH2_TrispH2_000104	0.0462047872754569	0.0440880173177732	0.0298361992660295	0.0341630717290533	0.0356769581176837	0.0341103057675654	0.0257078220333173	0.0405261480143423	0.0315561484286472
TrH2_TrispH2_000105	0.0354832344270083	0.0264528103906639	0.0364664657695916	0.0314836151228531	0.0245954787023425	0.0261048258425246	0.0390378038283708	0.0303122407912154	0.0283288150666265
TrH2_TrispH2_000107	0.0617765664124893	0.0520238604349724	0.0646450984097306	0.0555987245786555	0.0556776770624458	0.05673448816442	0.0542720687370033	0.0652372138767462	0.0753044451138173
TrH2_TrispH2_000109	0.0342068590879073	0.0352704138542186	0.0232059327624674	0.0381822566383537	0.0402717178752642	0.0264528901870915	0.0314206713740545	0.0342660113292	0.0333491114075477
TrH2_TrispH2_000111	0.0196561802221557	0.00793584311719918	0.0165756662589053	0.0288041585166528	0.0132437193012614	0.0184474102620507	0.0238035389197383	0.0171330056646	0.0186468149805643
TrH2_TrispH2_000112	0.0709664688540166	0.0661320259766598	0.0928237310498695	0.0790439698829078	0.0759486759929479	0.0675244828459968	0.075219182986373	0.0645782521204154	0.0649052598361949
TrH2_TrispH2_000114	1.23833935399581	1.14540668991575	1.24814766929557	1.16824308030331	1.22653057528825	1.20151811744526	1.19779407844123	1.20095780091283	1.21993201084384
TrH2_TrispH2_000116	0.0181245298152345	0.0202804879661757	0.00994539975534317	0.0140671471825514	0.0224332388164223	0.0163590241946487	0.0238035389197383	0.0191098909335923	0.021874148342585
TrH2_TrispH2_000118	0.0416098360546932	0.0352704138542186	0.0430967322731537	0.0328233434259532	0.0397311579037841	0.0410715926589053	0.0552242102937928	0.0373960796717712	0.04338970408939
TrH2_TrispH2_000121	0.0296119078671436	0.0255710500443085	0.0215483661365769	0.0334932075775033	0.028919958474183	0.0257567614979576	0.0180906895790011	0.0268526915704788	0.0283288150666265
TrH2_TrispH2_000123	0.0209325555612567	0.0273345707370194	0.0198907995106863	0.0180863320918518	0.0202709989305021	0.0191435389511847	0.016186406465422	0.0199335931290058	0.0222327409383651
TrH2_TrispH2_000125	0.040078185647772	0.0290980914297303	0.0381240323954821	0.0502398113662549	0.0281091185169629	0.0334141770784314	0.0399899453851603	0.0359134157200269	0.0376522225569086
TrH2_TrispH2_000127	0.0931753997543743	0.116392365718921	0.117687230438227	0.0897617963077088	0.104598354481391	0.0915409226211194	0.091405589451795	0.112188239015313	0.0964614082648421
TrH2_TrispH2_000128	0.0145506788657516	0.0238075293515975	0.0265210660142484	0.0234452453042523	0.0210818388877222	0.0177512815729167	0.0180906895790011	0.0176272269818481	0.0204397779594647
TrH2_TrispH2_000129	0.104407502738463	0.0917030760209683	0.109399397308775	0.10114948688406	0.0864895954368089	0.0971099521341913	0.0885491647814264	0.0943962715943827	0.101481704605763
TrH2_TrispH2_000131	0.00842407723806672	0.0149899258880429	0.00331513325178106	0.010717826424801	0.00756783960072078	0.00696128689133988	0.00666499089752672	0.00658961756330769	0.00681325931982156
TrH2_TrispH2_000133	0.0342068590879073	0.0335068931615076	0.0248634993883579	0.0361726641837035	0.0305416383886232	0.0268009545316585	0.0180906895790011	0.0314654238647942	0.0301217780455269
TrH2_TrispH2_000134	0.0336963089522669	0.0335068931615076	0.0265210660142484	0.030143886819753	0.0351363981462036	0.0306296623218955	0.0342770960444231	0.0322891260602077	0.0322733336202074
TrH2_TrispH2_000136	0.0209325555612567	0.0290980914297303	0.0165756662589053	0.0187561962434018	0.0245954787023425	0.0226241823968546	0.0247556804765278	0.0217457379589154	0.0197225927679045
TrH2_TrispH2_000138	0.0171034295439536	0.0264528103906639	0.0149180996330147	0.0214356528496021	0.0216223988592022	0.0194916032957517	0.0123778402382639	0.02141625708075	0.0125507408523029
TrH2_TrispH2_000139	0.0548841395813438	0.0484968190495505	0.0546996986543874	0.0442110340023043	0.0691916763494472	0.0483809438948122	0.0485592193962661	0.0602950007042654	0.0541474819627924
TrH2_TrispH2_000140	0.0982809011107784	0.0793584311719918	0.0977964309275411	0.10583853594491	0.0975710748521501	0.100938659924428	0.0885491647814264	0.0901130201782327	0.100047334222643
TrH2_TrispH2_000142	0.0255275067820204	0.0299798517760858	0.0348088991437011	0.0314836151228531	0.029190238459923	0.0306296623218955	0.0342770960444231	0.0266879511313961	0.0283288150666265
TrH2_TrispH2_000145	0.0640740420228711	0.0529056207813278	0.0480694321508253	0.050909675517805	0.0613535567629863	0.0772702844938727	0.0590327765209509	0.0630955881686711	0.0613193338783941
TrH2_TrispH2_000146	2.51701216870721	2.16295812960995	2.32225084287263	2.33581629645508	2.37008519495431	2.44619621361683	2.15374420145792	2.3034008192542	2.47787483684037
TrH2_TrispH2_000148	0.0199114552899759	0.024689289697953	0.0149180996330147	0.020765788698052	0.0270279985740028	0.0205357963294526	0.0209471142493697	0.023557882788825	0.026177259491946
TrH2_TrispH2_000151	0.189669375390411	0.177233829617448	0.144208296452476	0.155408483159615	0.186222910174879	0.171247657526961	0.171385480222116	0.170012133133338	0.17355881635756
TrH2_TrispH2_000152	0.0173587046117738	0.0167534465807538	0.0132605330071242	0.0154068754856515	0.0235143587593824	0.0153148311609477	0.016186406465422	0.0177919674209308	0.0200811853636846
TrH2_TrispH2_000154	0.0229747561038183	0.0149899258880429	0.00994539975534317	0.0194260603949519	0.0181087590445819	0.0149667668163807	0.0209471142493697	0.0186156696163442	0.0190054075763444
TrH2_orphan_78	0.00153165040692122	0.000881760346355464	0	0	0.000810839957220084	0	0.000952141556789531	0.000658961756330769	0.000717185191560165
TrH2_TrispH2_000158	0.0283355325280426	0.0299798517760858	0.0397815990213727	0.020095924546502	0.0310821983601032	0.0226241823968546	0.0295163882604755	0.0276763937658923	0.0301217780455269
TrH2_TrispH2_000160	0.0321646585453457	0.0396792155859959	0.0364664657695916	0.030813750971303	0.0321633183030633	0.0344583701121324	0.030468529817265	0.0327833473774558	0.0405209633231493
TrH2_TrispH2_000162	0.0257827818498406	0.0176352069271093	0.0232059327624674	0.0221055170011522	0.0232440787736424	0.0194916032957517	0.0209471142493697	0.0224046997152462	0.0286874076624066
TrH2_TrispH2_000163	0.027569707324582	0.0255710500443085	0.0331513325178106	0.0294740226682029	0.0254063186595626	0.0295854692881945	0.030468529817265	0.0265232106923135	0.0233085187257054
TrH2_TrispH2_000166	0.0630529417515903	0.0661320259766598	0.0613299651579495	0.0629672302457062	0.0602724368200262	0.055690295130719	0.0533199271802137	0.0629308477295885	0.0598849634952738
TrH2_TrispH2_000167	0.0176139796795941	0.0185169672734647	0.0182332328847958	0.0227753811527022	0.0162167991444017	0.0174032172283497	0.0152342649086325	0.0174624865427654	0.0200811853636846
TrH2_TrispH2_000170	0.0071477018989657	0.00793584311719918	0.00994539975534317	0.00602877736395059	0.0118923193725612	0.0104419303370098	0.0123778402382639	0.00906072414954808	0.00824762970294189
TrH2_TrispH2_000172	0.0255275067820204	0.0282163310833748	0.0116029663812337	0.0241151094558024	0.0237846387451225	0.0274970832207925	0.0266599635901069	0.0238873636669904	0.0276116298750663
TrH2_TrispH2_000175	0.0569263401239054	0.0432062569714177	0.0580148319061685	0.0401918490930039	0.0556776770624458	0.0473367508611112	0.0542720687370033	0.0499163530420558	0.0562990375374729
TrH2_TrispH2_000177	0.0482469878180185	0.0555509018203942	0.0381240323954821	0.0401918490930039	0.0454070376043247	0.0501212656176471	0.0437985116123184	0.0397024458189288	0.0505615560049916
TrH2_TrispH2_000180	0.00280802574602224	0.000881760346355464	0.00497269987767158	0.00736850566705072	0.0048650397433205	0.0059170938576389	0.00571284934073719	0.00494221317248077	0.00358592595780082
TrH2_orphan_79	0.000510550135640407	0	0	0	0.000540559971480056	0.000348064344566994	0.000952141556789531	0.000164740439082692	0.000358592595780082
TrH2_TrispH2_000181	0.0668820677688934	0.0634867449375934	0.0530421320284969	0.0736850566705072	0.0713539162353674	0.0657841611231619	0.0647456258616881	0.0624366264123404	0.074228667326477
TrH2_TrispH2_000182	0.0194009051543355	0.0105811241562656	0.0215483661365769	0.0147370113341014	0.0105409194438611	0.0142706381272468	0.0152342649086325	0.0135087160047808	0.0139851112354232
TrH2_TrispH2_000184	0.0214431056968971	0.0158716862343984	0.0182332328847958	0.0147370113341014	0.019460158973282	0.0156628955055147	0.0152342649086325	0.0153208608346904	0.0215155557468049
TrH2_TrispH2_000185	0.0334410338844467	0.0185169672734647	0.0215483661365769	0.0368425283352536	0.0300010784171431	0.0365467561795344	0.0409420869419498	0.0252052871796519	0.0308389632370871
TrH2_TrispH2_000186	0.00587132655986468	0.00176352069271093	0.00828783312945264	0.00535891321240052	0.00378391980036039	0.00487290082393792	0.00476070778394766	0.00477747273339808	0.00573748153248132
TrH2_TrispH2_000187	0.0155717791370324	0.0123446448489765	0.00994539975534317	0.0174164679403017	0.0137842792727414	0.0135745094381128	0.016186406465422	0.0209220357635019	0.012909333448083
TrH2_TrispH2_000189	0.0209325555612567	0.0229257690052421	0.0232059327624674	0.0241151094558024	0.028919958474183	0.0215799893631536	0.0247556804765278	0.0197688526899231	0.0179296297890041
TrH2_TrispH2_000191	0.00204220054256163	0.000881760346355464	0.00331513325178106	0.00267945660620026	0.0018919599001802	0.00313257910110295	0.00380856622715812	0.002141625708075	0.00286874076624066
TrH2_orphan_80	0.00153165040692122	0	0.00165756662589053	0.00133972830310013	0.00108111994296011	0.00104419303370098	0.00190428311357906	0.00131792351266154	0.000717185191560165
TrH2_TrispH2_000193	0.0405887357834124	0.0414427362787068	0.0464118655249348	0.0375123924868037	0.0400014378895241	0.0407235283143383	0.030468529817265	0.0446446589914096	0.0466170374514107
TrH2_TrispH2_000194	0.0265486070533012	0.0185169672734647	0.0132605330071242	0.0274644302135527	0.0202709989305021	0.0212319250185866	0.0266599635901069	0.0237226232279077	0.0215155557468049
TrH2_TrispH2_000197	0.011232102984089	0.0149899258880429	0.0165756662589053	0.0194260603949519	0.00567587970054059	0.0111380590261438	0.0171385480222116	0.0110376094185404	0.0103991852776224
TrH2_TrispH2_000198	0.00127637533910102	0.00352704138542186	0.00331513325178106	0.00267945660620026	0.000540559971480056	0.00208838606740196	0.00285642467036859	0.002141625708075	0.00215155557468049
TrH2_TrispH2_000199	0.00995572764498794	0.0123446448489765	0.00663026650356211	0.0154068754856515	0.0127031593297813	0.00904967295874184	0.0133299817950534	0.00988442634496154	0.0139851112354232
TrH2_TrispH2_000200	0.0329304837488063	0.0458515380104841	0.0348088991437011	0.020765788698052	0.0378391980036039	0.0299335336327615	0.0295163882604755	0.0331128282556212	0.0301217780455269
TrH2_TrispH2_000202	0.0502891883605801	0.0705408277084371	0.0447542988990442	0.0502398113662549	0.0540559971480056	0.0546461020970181	0.0418942284987394	0.0495868721638904	0.0423139263020497
TrH2_TrispH2_000203	0.0109768279162688	0.0149899258880429	0.0116029663812337	0.00468904906085046	0.0127031593297813	0.0104419303370098	0.0114256986814744	0.00724857931963846	0.00788903710716181
TrH2_TrispH2_000206	0.384444252137227	0.450579536987642	0.382897890580712	0.385841751292838	0.361094060948677	0.37173271999755	0.381808764272602	0.377585086377531	0.34783481790668
TrH2_TrispH2_000207	0.0344621341557275	0.0308616121224412	0.0265210660142484	0.0274644302135527	0.0367580780606438	0.0285412762544935	0.0295163882604755	0.0331128282556212	0.0315561484286472
TrH2_TrispH2_000212	0.0410992859190528	0.0476150587031951	0.0397815990213727	0.0468904906085046	0.0529748772050455	0.0389832065915033	0.0371335207147917	0.0420088119660865	0.0412381485147095
TrH2_TrispH2_000213	0.0153165040692122	0.0185169672734647	0.0132605330071242	0.0174164679403017	0.0113517594010812	0.0160109598500817	0.0190428311357906	0.014991379956525	0.0114749630649626
TrH2_TrispH2_000217	0.0334410338844467	0.0370339345469295	0.0265210660142484	0.0395219849414539	0.0400014378895241	0.0302815979773285	0.0295163882604755	0.0375608201108538	0.0297631854497468
TrH2_TrispH2_000219	0.00638187669550509	0.00352704138542186	0.00331513325178106	0.00937809812170092	0.00864895954368089	0.00661322254677289	0.0104735571246848	0.00510695361156346	0.00394451855358091
TrH2_TrispH2_000221	0.219026008189735	0.206331921047179	0.25195012713536	0.222394898314622	0.201628869362061	0.223109244867443	0.247556804765278	0.217951600906402	0.230575039086593
TrH2_TrispH2_000229	0.00867935230588692	0.0105811241562656	0.00663026650356211	0.00468904906085046	0.0156762391729216	0.00835354426960786	0.0114256986814744	0.0121907924921192	0.00860622229872198
TrH2_TrispH2_000231	0.016337604340493	0.0158716862343984	0.00828783312945264	0.0154068754856515	0.019730438959022	0.0128783807489788	0.0171385480222116	0.0153208608346904	0.0121921482565228
TrH2_TrispH2_000232	0.028846082663683	0.037915694893285	0.0331513325178106	0.030813750971303	0.0367580780606438	0.0278451475653595	0.0371335207147917	0.0352544539636961	0.0279702224708464
TrH2_TrispH2_001494	0.00816880217024652	0.00881760346355464	0.00828783312945264	0.00669864151550066	0.0067569996435007	0.00939773730330884	0.00666499089752672	0.00823702195413461	0.0111163704691826
TrH2_TrispH2_001496	0.0142954037979314	0.0105811241562656	0.0165756662589053	0.0147370113341014	0.00945979950090098	0.0132264450935458	0.00856927401110578	0.0136734564438635	0.0118335556607427
TrH2_TrispH2_001499	0.0211878306290769	0.0149899258880429	0.0132605330071242	0.0180863320918518	0.0135139992870014	0.0160109598500817	0.0199949726925802	0.0174624865427654	0.017212444597444
TrH2_TrispH2_001501	0.258338368634046	0.305970840185346	0.323225492048653	0.279333351196377	0.266496065939668	0.26278858014808	0.270408202128227	0.260619374628819	0.250297631854497
TrH2_TrispH2_001502	0.99021198807457	1.07486586220731	1.08736370658419	0.978671525414646	1.01300938655362	0.929331799993874	0.921673026972266	1.00952941069874	0.947401638050978
TrH2_TrispH2_001505	0.000510550135640407	0	0.00331513325178106	0	0.00108111994296011	0.00243645041196896	0.000952141556789531	0.000658961756330769	0.00107577778734025
TrH2_TrispH2_001506	0.241234939090092	0.18076087100287	0.260237960264813	0.227753811527022	0.202980269290761	0.246777620297999	0.234226822970225	0.242827407207888	0.252090594833398
TrH2_orphan_81	0.00102110027128081	0	0	0.0020095924546502	0.00108111994296011	0.00104419303370098	0.000952141556789531	0.002141625708075	0.00251014817046058
TrH2_TrispH2_001510	0.00791352710242631	0.00705408277084371	0.0132605330071242	0.00669864151550066	0.00756783960072078	0.00765741558047387	0.0114256986814744	0.00955494546679615	0.00896481489450206
TrH2_TrispH2_001513	0.0252722317142002	0.0158716862343984	0.0248634993883579	0.0247849736073524	0.0254063186595626	0.0233203110859886	0.0276121051468964	0.0219104783979981	0.0222327409383651
TrH2_orphan_82	0.00331857588166265	0.00264528103906639	0.00165756662589053	0.00401918490930039	0.00351363981462036	0.00522096516850491	0.000952141556789531	0.00329480878165385	0.00358592595780082
TrH2_TrispH2_001515	0.0862829729232288	0.08553075359648	0.0845358979204169	0.110527585005761	0.0689213963637071	0.0769222201493057	0.0942620141221636	0.092089905447225	0.0857036303914397
TrH2_TrispH2_001517	0.0216983807647173	0.0229257690052421	0.0132605330071242	0.0133972830310013	0.0340552782032435	0.0215799893631536	0.014282123351843	0.032124385621125	0.0236671113214854
TrH2_TrispH2_001518	0.45081576977048	0.372984626508361	0.421021922976194	0.430052785295142	0.425690977540544	0.455268162693628	0.434176549896026	0.399166083897363	0.455771189236485
TrH2_TrispH2_001520	1.16890453554871	1.30147827122066	1.27964143518749	0.956566008413494	1.47059340241149	1.13225331287643	1.03116930600306	1.13786221274416	1.0513934908272
TrH2_TrispH2_001521	0.0860276978554086	0.0925848363673237	0.0928237310498695	0.0904316604592589	0.0656780365348268	0.0838835070406456	0.0780756076567415	0.0822054791022634	0.0810419266462986
TrH2_TrispH2_001523	0.00510550135640407	0.00352704138542186	0	0.00535891321240052	0.00459475975758048	0.00661322254677289	0.00285642467036859	0.00395377053798461	0.00645466672404148
TrH2_TrispH2_001526	0.00306330081384244	0.00440880173177732	0.00165756662589053	0.0020095924546502	0.00270279985740028	0.00104419303370098	0.00380856622715812	0.00164740439082692	0.00251014817046058
TrH2_TrispH2_001529	0.0127637533910102	0.0141081655416874	0.0149180996330147	0.00937809812170092	0.010000359472381	0.00974580164787583	0.00666499089752672	0.0085665028323	0.00860622229872198
TrH2_TrispH2_001531	0.016337604340493	0.0202804879661757	0.0149180996330147	0.010047962273251	0.0200007189447621	0.0163590241946487	0.016186406465422	0.0166387843473519	0.017212444597444
TrH2_TrispH2_001532	0.0071477018989657	0.00176352069271093	0.00828783312945264	0.00267945660620026	0.00594615968628062	0.00626515820220589	0.00761713245431625	0.00280058746440577	0.00430311114936099
TrH2_TrispH2_001537	0.303777330706042	0.270700426331127	0.336486025055777	0.334262211623483	0.261631026196347	0.317782746589666	0.332297403319546	0.300486560886831	0.326319262159875
TrH2_TrispH2_001539	0.0755614200747803	0.096993638099101	0.0530421320284969	0.0636370943972562	0.0764892359644279	0.0689167402242648	0.0504635025098451	0.0721563123182192	0.0623951116657343
TrH2_TrispH2_001540	0.118958181604215	0.125209969182476	0.147523429704257	0.123924868036762	0.132977752984094	0.130176064868056	0.14282123351843	0.13278079390065	0.100047334222643
TrH2_orphan_83	0.000510550135640407	0	0	0	0.000270279985740028	0.00104419303370098	0	0.000494221317248077	0.00107577778734025
TrH2_TrispH2_001545	0	0	0	0.000669864151550066	0	0	0	0.000329480878165385	0
TrH2_TrispH2_001548	0.0681584431079944	0.0449697776641287	0.0745904981650738	0.071675464215857	0.0637860766346466	0.0744857697373367	0.0590327765209509	0.0700146866101442	0.0717185191560165
TrH2_TrispH2_001551	0.0268038821211214	0.0308616121224412	0.0132605330071242	0.0381822566383537	0.0345958381747236	0.0302815979773285	0.0352292376012126	0.0342660113292	0.0315561484286472
TrH2_TrispH2_001553	0.0268038821211214	0.0141081655416874	0.0298361992660295	0.0154068754856515	0.0256765986453027	0.0236683754305556	0.0295163882604755	0.02141625708075	0.0258186668961659
TrH2_TrispH2_001555	0.0148059539335718	0.00969936380991011	0.0149180996330147	0.0127274188794512	0.010000359472381	0.0135745094381128	0.0133299817950534	0.0118613116139538	0.0114749630649626
TrH2_TrispH2_001558	0.0160823292726728	0.0167534465807538	0.00497269987767158	0.0127274188794512	0.0154059591871816	0.00800547992504086	0.0123778402382639	0.0120260520530365	0.0107577778734025
TrH2_orphan_85	0.000255275067820204	0.000881760346355464	0	0.000669864151550066	0.000270279985740028	0.000696128689133988	0	0.000823702195413461	0.000717185191560165
TrH2_TrispH2_001560	0.0640740420228711	0.049378579395906	0.0795631980427453	0.0676562793065566	0.0643266366061267	0.06021513161009	0.0552242102937928	0.0588123367525211	0.0598849634952738
TrH2_TrispH2_001562	0.0467153374110973	0.0484968190495505	0.0430967322731537	0.0381822566383537	0.0505423573333852	0.0410715926589053	0.0352292376012126	0.040690888453425	0.0412381485147095
TrH2_TrispH2_001564	0.00357385094948285	0.00352704138542186	0.00165756662589053	0.00267945660620026	0.00297307984314031	0.00208838606740196	0.000952141556789531	0.00263584702532308	0.00179296297890041
TrH2_TrispH2_001566	0.0303777330706042	0.0343886535078631	0.0348088991437011	0.030143886819753	0.0300010784171431	0.0337622414229984	0.0276121051468964	0.02998275991305	0.0329905188117676
TrH2_TrispH2_001568	0.00255275067820204	0.000881760346355464	0.00331513325178106	0.00669864151550066	0.00243251987166025	0.00278451475653595	0.00190428311357906	0.00510695361156346	0.00215155557468049
TrH2_TrispH2_001570	0.0071477018989657	0.0105811241562656	0.0149180996330147	0.00736850566705072	0.0110814794153411	0.0128783807489788	0.00476070778394766	0.00889598371046538	0.0114749630649626
TrH2_TrispH2_001572	0.0107215528484486	0.00440880173177732	0.00663026650356211	0.00736850566705072	0.00837867955794087	0.0100938659924428	0.0104735571246848	0.00823702195413461	0.00968200008606222
TrH2_TrispH2_001576	0.0260380569176608	0.0290980914297303	0.0182332328847958	0.0247849736073524	0.0300010784171431	0.0233203110859886	0.0257078220333173	0.0237226232279077	0.0215155557468049
TrH2_TrispH2_001578	0.00765825203460611	0.00705408277084371	0.00994539975534317	0.00803836981860079	0.00783811958646081	0.00730935123590687	0.00761713245431625	0.00510695361156346	0.00251014817046058
TrH2_TrispH2_001581	0.0104662777806283	0.00793584311719918	0.00663026650356211	0.010047962273251	0.00783811958646081	0.00626515820220589	0.00476070778394766	0.00774280063688654	0.00466170374514107
TrH2_TrispH2_001583	0.0132743035266506	0.00969936380991011	0.0149180996330147	0.010047962273251	0.0183790390303219	0.0146187024718137	0.0180906895790011	0.0186156696163442	0.0193640001721244
TrH2_TrispH2_001584	0.0194009051543355	0.0185169672734647	0.0165756662589053	0.0180863320918518	0.019460158973282	0.0170551528837827	0.0228513973629487	0.0179567078600135	0.0179296297890041
TrH2_TrispH2_001585	0.0804116463633641	0.0687773070157262	0.0812207646686359	0.0823932906406581	0.0875707153797691	0.0706570619470998	0.0875970232246368	0.0840176239321731	0.0788903710716181
TrH2_TrispH2_001587	0.503402433741442	0.581961828594606	0.505557820896611	0.562685887302055	0.478125294774109	0.506433621344976	0.48654433551945	0.514649131694331	0.528924078775621
TrH2_TrispH2_001589	0.00918990244152733	0.0105811241562656	0.00828783312945264	0.0120575547279012	0.0118923193725612	0.0128783807489788	0.00952141556789531	0.00889598371046538	0.0136265186396431
TrH2_TrispH2_001590	0.0214431056968971	0.0167534465807538	0.0364664657695916	0.0281342943651028	0.0178384790588418	0.0215799893631536	0.0285642467036859	0.0222399592761635	0.0190054075763444
TrH2_TrispH2_001591	0.00331857588166265	0.000881760346355464	0.00165756662589053	0.0020095924546502	0.00162167991444017	0.00487290082393792	0.00380856622715812	0.00296532790348846	0.00179296297890041
TrH2_TrispH2_001593	0.0416098360546932	0.0317433724687967	0.0580148319061685	0.0428713056992042	0.0378391980036039	0.0386351422469363	0.0352292376012126	0.040690888453425	0.0398037781315891
TrH2_orphan_86	0.00204220054256163	0.00176352069271093	0.00165756662589053	0.000669864151550066	0.00243251987166025	0.000696128689133988	0	0.00164740439082692	0.00215155557468049
TrH2_TrispH2_001596	0.0311435582740648	0.0529056207813278	0.0265210660142484	0.020765788698052	0.0527045972193054	0.0268009545316585	0.0247556804765278	0.0322891260602077	0.0236671113214854
TrH2_TrispH2_001598	0.145762063725336	0.125209969182476	0.144208296452476	0.123255003885212	0.141626712527775	0.13783348044853	0.135204101064113	0.141182556293867	0.138416741971112
TrH2_orphan_87	0.00127637533910102	0.000881760346355464	0.00165756662589053	0.000669864151550066	0.000540559971480056	0.000696128689133988	0	0.000988442634496154	0.000358592595780082
TrH2_TrispH2_001600	0.0204220054256163	0.0105811241562656	0.0116029663812337	0.0167466037887516	0.0148653992157015	0.0163590241946487	0.0133299817950534	0.0176272269818481	0.017212444597444
TrH2_TrispH2_001601	0.00995572764498794	0.00440880173177732	0.0116029663812337	0.00669864151550066	0.00945979950090098	0.00661322254677289	0.00571284934073719	0.00708383888055577	0.0121921482565228
TrH2_TrispH2_001605	0.232555586784206	0.117274126065277	0.245319860631798	0.176174271857667	0.202709989305021	0.207794413706495	0.218040416504803	0.179402338161052	0.246353113300917
TrH2_TrispH2_001606	0.0206772804934365	0.0220440086588866	0.0215483661365769	0.020095924546502	0.0224332388164223	0.0153148311609477	0.0266599635901069	0.023557882788825	0.0186468149805643
TrH2_TrispH2_001607	0.0293566327993234	0.0335068931615076	0.0265210660142484	0.0314836151228531	0.0337849982175035	0.0261048258425246	0.0257078220333173	0.0289943172785538	0.0258186668961659
TrH2_TrispH2_001609	0.00612660162768489	0.00705408277084371	0.00497269987767158	0.00602877736395059	0.00783811958646081	0.00417677213480393	0.00952141556789531	0.00609539624605961	0.0060960741282614
TrH2_TrispH2_001611	0.058968540666467	0.072304348401148	0.0613299651579495	0.0555987245786555	0.0754081160214678	0.0682206115351308	0.0580806349641614	0.0614481837778442	0.0598849634952738
TrH2_TrispH2_001613	3.06585356452065	2.77137276859522	3.40464184957914	3.20396023686396	2.77091041380677	3.28677160574612	3.32011760852509	3.0544524810322	3.25422780670425
TrH2_TrispH2_001615	0.0109768279162688	0.00881760346355464	0.0149180996330147	0.00937809812170092	0.00729755961498076	0.00939773730330884	0.00952141556789531	0.0102139072231269	0.00824762970294189
TrH2_TrispH2_001617	0.00867935230588692	0.00881760346355464	0.00828783312945264	0.00736850566705072	0.00918951951516095	0.00800547992504086	0.00952141556789531	0.00691909844147308	0.00824762970294189
TrH2_TrispH2_001619	0.0140401287301112	0.0141081655416874	0.0298361992660295	0.00870823397015085	0.0124328793440413	0.0139225737826798	0.00666499089752672	0.0153208608346904	0.0125507408523029
TrH2_TrispH2_001621	0.0788799959564429	0.11462884502621	0.0762480647909643	0.0569384528817556	0.115679833896732	0.0842315713852126	0.0780756076567415	0.0960436759852096	0.0620365190699542
TrH2_TrispH2_001622	0.00459495122076367	0.00440880173177732	0.00663026650356211	0.00401918490930039	0.00513531972906053	0.00487290082393792	0.000952141556789531	0.00527169405064615	0.00358592595780082
TrH2_TrispH2_001623	0.490128130214791	0.357994700620318	0.694520416248131	0.71742450631012	0.468935775258948	0.553770372206087	0.808368181714312	0.502293598763129	0.355723855013842
