lipophil	trans	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Tadh_hyp_clust10146	4.57333047676046	4.55911819242459	4.09582529384844	4.74112597031107	4.57483803074918	4.32857621032772	4.30749146353103	4.69863474359889
Tadh_hyp_clust4566	1.4839818452374	1.47134978208901	1.46952968150991	1.47553232582595	1.50986758895593	1.52831451784682	1.50893649937627	1.50555638072348
Tadh_TriadG52113	0.0299823715299044	0.0338493974367654	0.0413952022960539	0.0311630108106659	0.0324073532284475	0.0349937619815598	0.0338687677618595	0.0331138815320346
Tadh_wf_g864	0.0398794650446301	0.0404434358984729	0.0482944026787295	0.036960780263813	0.0497362851631035	0.0524906429723397	0.0401451478016446	0.0459736413503005
Tadh_orphan_5	0.00232872788581781	0.00219801282056918	0	0	0.00112525532043221	0.0022822018683626	0.00248686756293374	0.00257195196365317
Tadh_orphan_6	0.00087327295718168	0	0	0.00217416354493018	0.00135030638451865	0.000760733956120865	0.00118422264901607	0.00128597598182659
Tadh_TriadG52118	0.246845155896688	0.284422858981652	0.0965888053574591	0.373231408546347	0.267585715198779	0.16660073639047	0.18651506722003	0.32985283933852
Tadh_TriadG18200	0.00582181971454454	0.00439602564113836	0.00919893384356753	0.00217416354493018	0.00517617447398815	0.00608587164896692	0.00769744721860442	0.00707286790004623
Tadh_orphan_7	0.0101881845004529	0.0153860897439843	0.0114986673044594	0.00797193299807731	0.0141782170374458	0.0121717432979338	0.0157501612319137	0.0202541217137688
Tadh_TriadG5531	0.0317289174442677	0.034728602564993	0.0482944026787295	0.0507304827150375	0.032632404292534	0.0327115601131972	0.040026725536743	0.0475811113275837
Tadh_TriadG52122	0.0110614574576346	0.00923165384639056	0.00229973346089188	0.00507304827150375	0.00967719575571697	0.00760733956120865	0.0073421804238996	0.0048224099318497
Tadh_TriadG19436	0.0116436394290891	0.0123088717951874	0.00459946692178377	0.0115955389062943	0.0105774000120627	0.011411009341813	0.00935535892722691	0.00707286790004623
Tadh_TriadG52127	0.299241533327589	0.291456500007473	0.287466682611485	0.301484011563651	0.279063319467187	0.327115601131972	0.274858076836629	0.288701607920069
Tadh_TriadG18249	0.00261981887154504	0.00263761538468302	0	0	0.00180040851269153	0.00380366978060433	0.0018947562384257	0.00257195196365317
Tadh_orphan_8	0.000582181971454454	0.000439602564113836	0	0.000724721181643392	0.000450102128172882	0	0.000355266794704819	0
Tadh_TriadG52131	0.158644587221339	0.155619307696298	0.126485340349054	0.131899255059097	0.150559161873829	0.165840002434349	0.145422541299173	0.131812538137225
Tadh_TriadG19174	0.0104792754861802	0.00791284615404905	0.00459946692178377	0.00869665417972071	0.00810183830711188	0.0106502753856921	0.0118422264901606	0.0118952778318959
Tadh_TriadG52134	0.0334754633586311	0.0364870128214484	0.0344960019133782	0.0355113379005262	0.032632404292534	0.0327115601131972	0.0290134549008936	0.0353643395002312
Tadh_orphan_9	0.00203763690009059	0.00175841025645534	0.00689920038267565	0.00507304827150375	0.00270061276903729	0.00532513769284606	0.00473689059606426	0.00385792794547976
Tadh_TriadG20152	0.0914025695183492	0.0997897820538408	0.0942890718965672	0.094213753613641	0.0929460894677002	0.0897666068222621	0.0988825911928414	0.0922687766960577
Tadh_TriadG36979	0.181931866079517	0.171005397440282	0.137984007653513	0.186978064863995	0.17013860444935	0.195508626723062	0.164725370478135	0.162354467705607
Tadh_TriadG52139	0.0189209140722697	0.0153860897439843	0.0160981342262432	0.0268146837208055	0.0202545957677797	0.016736147034659	0.0197765182385683	0.0205756157092254
Tadh_orphan_10	0.00553072872881731	0.00923165384639056	0.00229973346089188	0.00507304827150375	0.00292566383312374	0.00912880747345039	0.0054474241854739	0.00353643395002312
Tadh_TriadG49708	0.101881845004529	0.0844036923098565	0.0758912042094321	0.0971126383402146	0.0981222639416884	0.101177616164075	0.0811192514576004	0.0713716669913756
Tadh_TriadG52144	0.0235783698439054	0.0276949615391717	0.0252970680698107	0.0275394049024489	0.0288065362030645	0.0266256884642303	0.0297239884903032	0.0315064115547514
Tadh_TriadG63517	0.0532696503880825	0.0523127051295465	0.0436949357569458	0.0485563191701073	0.0627892468801171	0.0464047713233728	0.0421583263049719	0.0511175452776068
Tadh_orphan_11	0.00815054760036235	0.0061544358975937	0.00919893384356753	0.00507304827150375	0.00967719575571697	0.0022822018683626	0.00781586948350603	0.00771585589095952
Tadh_orphan_12	0.000291090985727227	0.000879205128227672	0	0	0	0.000760733956120865	0	0
Tadh_TriadG52149	0.0314378264585405	0.0246177435903748	0.0229973346089188	0.0268146837208055	0.0360081702538306	0.0319508261570763	0.032802967377745	0.0295774475820115
Tadh_orphan_13	0.00116436394290891	0.00219801282056918	0	0.00144944236328678	0.000225051064086441	0	0.000947378119212852	0.00192896397273988
Tadh_TriadG52150	0.00145545492863613	0.00131880769234151	0.00229973346089188	0.000724721181643392	0.000900204256345765	0	0.000947378119212852	0.00128597598182659
