lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Hhon_g00074.t1	0.0191507197779962	0.0149573141266079	0.0326395426341142	0.0121187929530734	0.0198558585011354	0.0170845548790072	0.0214418267574808	0.0198979531356634
Hhon_g00078.t1	0.0245707348095045	0.0172584393768553	0.027485930639254	0.0147697789115582	0.0130366747734727	0.0132405300312306	0.019287853293259	0.0182045103156069
Hhon_orphan_11	0.00180667167716945	0.00115056262512369	0.00171787066495338	0.00227227367870126	0.00160451381827357	0.00170845548790072	0.00117489461684826	0.00232848387757763
Hhon_g00079.t1	0.0187893854425623	0.0166831580642934	0.0154608359845804	0.0208291753880949	0.0178502162282934	0.0187930103669079	0.0145882748258659	0.0158760264380293
Hhon_g00080.t1	0.000722668670867781	0.00230112525024737	0	0.00227227367870126	0.00200564227284196	0.00042711387197518	0.00156652615579768	0.00254016423008469
Hhon_g00082.t1	0.136223044458577	0.136341671077157	0.109943722557016	0.133685434763591	0.144205679417337	0.146927171959462	0.139812459404943	0.13886231124463
Hhon_g00084.t1	0.00433601202520668	0.00575281312561843	0.00343574132990675	0.00568068419675315	0.00421184877296811	0.00555248033567733	0.00469957846739305	0.00486864810766232
Hhon_g00086.t1	0.0151760420882234	0.00862921968842764	0.00858935332476688	0.0140123543519911	0.0140394959098937	0.0111049606713547	0.0150778142495527	0.0122774604454093
Hhon_g00088.t1	0.0213187257905995	0.0207101272522263	0.0257680599743007	0.0181781894296101	0.0200564227284196	0.0209285797267838	0.0221271819506423	0.0215913959557199
Hhon_g00089.t1	0.0202347227842979	0.02186068987735	0.0223323186443939	0.0223440245072291	0.0228643219103983	0.0170845548790072	0.0244769711843388	0.0266717244158892
Hhon_g00091.t1	0.0404694455685957	0.0425708171295764	0.0532539906135547	0.0462028981335923	0.0467314649572176	0.0247726045745604	0.0461146137112943	0.0467813579040597
Hhon_g00092.t1	0.777230155518298	0.734058954828911	0.889857004445849	0.772194338478645	0.726243066996073	0.720968215894103	0.656178643509755	0.684785940360331
Hhon_g00094.t1	0.0112013643984506	0.010930344938675	0.0120250946546736	0.0128762175126405	0.0116327251824834	0.011959188415305	0.0120426698226947	0.0169344282005646
Hhon_g00095.t1	0.0224027287969012	0.0212854085647882	0.0154608359845804	0.0272672841444151	0.0200564227284196	0.021355693598759	0.0176234192527239	0.0186278710206211
Hhon_g00097.t1	0.0216800601260334	0.0235865338150356	0.0171787066495338	0.0212078876678784	0.0200564227284196	0.026053946190486	0.0222250898353796	0.0232848387757763
Hhon_g00099.t1	0	0	0	0	0	0	0	0.000211680352507057
Hhon_g00100.t1	0.00578134936694224	0.00977978231355133	0.00858935332476688	0.00643810875632023	0.00701974795494686	0.0042711387197518	0.00538493366055454	0.00719713198523995
