#OG_name	nb_species	nb_reduced_prot	nb_all_prot	clustering_coefficient
OG_2709	4	4	4	1.0
OG_2710	4	4	4	1.0
OG_2711	3	3	3	1.0
OG_2712	3	3	3	1.0
OG_2713	3	3	3	1.0
OG_2714	3	3	3	1.0
OG_2715	3	3	3	1.0
OG_2716	3	3	3	1.0
OG_2717	3	3	3	1.0
OG_2718	3	3	3	1.0
OG_2719	3	3	3	1.0
OG_2720	4	4	4	1.0
OG_2721	4	4	4	1.0
OG_2722	4	4	4	1.0
OG_2723	4	4	4	1.0
OG_2724	4	4	4	1.0
OG_2725	4	4	4	1.0
OG_2726	4	4	4	1.0
OG_2727	4	4	4	1.0
OG_2728	4	4	4	1.0
OG_2729	4	4	4	1.0
OG_2730	4	4	4	1.0
OG_2731	4	4	4	1.0
OG_2732	4	4	4	1.0
OG_2733	4	4	4	1.0
OG_2734	4	4	4	1.0
OG_2735	4	4	4	1.0
OG_2736	4	4	4	1.0
OG_2737	4	4	4	1.0
OG_2738	4	4	4	1.0
OG_2739	4	4	4	1.0
OG_2740	4	4	4	1.0
OG_2741	4	4	4	1.0
OG_2742	4	4	4	1.0
OG_2743	4	4	4	1.0
OG_2744	4	4	4	1.0
OG_2745	4	4	4	1.0
OG_2746	4	4	4	1.0
OG_2747	4	4	4	1.0
OG_2748	4	4	4	1.0
OG_2749	4	4	4	1.0
OG_2750	4	4	4	1.0
OG_2751	4	4	4	1.0
OG_2752	3	3	3	1.0
OG_2753	3	3	3	1.0
OG_2754	3	3	3	1.0
OG_2755	3	3	3	1.0
OG_2756	4	4	4	1.0
OG_2757	4	4	4	1.0
OG_2758	4	4	4	1.0
OG_2759	4	4	4	1.0
OG_2760	4	4	4	1.0
OG_2761	4	4	4	1.0
OG_2762	4	4	4	1.0
OG_2763	4	4	4	1.0
OG_2764	4	4	4	1.0
OG_2765	4	7	7	1.0
OG_2766	4	12	12	0.6212
OG_2767	2	2	2	1.0
OG_2768	4	4	4	1.0
OG_2769	4	4	4	1.0
OG_2770	4	4	4	1.0
OG_2771	4	4	4	1.0
OG_2772	4	4	4	1.0
OG_2773	4	4	4	1.0
OG_2774	4	4	4	1.0
OG_2775	4	4	4	1.0
OG_2776	4	4	4	1.0
OG_2777	4	4	4	1.0
OG_2778	4	4	4	1.0
OG_2779	2	2	2	1.0
OG_2780	3	3	3	0.6667
OG_2781	4	4	4	1.0
OG_2782	4	4	4	1.0
OG_2783	4	4	4	1.0
OG_2784	4	4	4	1.0
OG_2785	3	3	3	1.0
OG_2786	4	4	4	1.0
OG_2787	4	4	4	1.0
OG_2788	4	4	4	1.0
OG_2789	4	4	4	1.0
OG_2790	4	4	4	1.0
OG_2791	4	4	4	1.0
OG_2792	4	5	5	1.0
OG_2793	4	4	4	1.0
OG_2794	4	4	4	1.0
OG_2795	4	4	4	1.0
OG_2796	4	4	4	1.0
OG_2797	4	4	4	1.0
OG_2798	4	4	4	1.0
OG_2799	4	4	4	1.0
OG_2800	4	4	4	1.0
OG_2801	4	4	4	1.0
OG_2802	4	4	4	1.0
OG_2803	4	4	4	1.0
OG_2804	3	4	4	1.0
OG_2805	4	4	4	1.0
OG_2806	4	4	4	1.0
OG_2807	4	4	4	1.0
OG_2808	4	4	4	1.0
OG_2809	4	4	4	1.0
OG_2810	4	4	4	1.0
OG_2811	4	4	4	1.0
OG_2812	4	4	4	1.0
OG_2813	4	4	4	1.0
OG_2814	4	4	4	1.0
OG_2815	4	4	4	1.0
OG_2816	4	4	4	1.0
OG_2817	4	4	4	1.0
OG_2818	4	4	4	1.0
OG_2819	4	4	4	1.0
OG_2820	4	4	4	1.0
OG_2821	4	4	4	1.0
OG_2822	3	3	3	1.0
OG_2823	4	4	4	1.0
OG_2824	4	4	4	1.0
OG_2825	4	4	4	1.0
OG_2826	4	4	4	1.0
OG_2827	4	4	4	1.0
OG_2828	2	2	2	1.0
OG_2829	4	8	8	0.5714
OG_2830	4	4	4	1.0
OG_2831	4	4	4	1.0
OG_2832	4	4	4	1.0
OG_2833	4	4	4	1.0
OG_2834	4	4	4	1.0
OG_2835	4	4	4	1.0
OG_2836	4	4	4	1.0
OG_2837	4	4	4	1.0
OG_2838	4	4	4	1.0
OG_2839	4	5	5	1.0
OG_2840	4	4	4	1.0
OG_2841	2	2	2	1.0
OG_2842	4	4	4	1.0
OG_2843	4	4	4	1.0
OG_2844	4	4	4	1.0
OG_2845	4	6	6	1.0
OG_2846	3	3	3	1.0
OG_2847	3	3	3	1.0
OG_2848	3	3	3	1.0
OG_2849	3	3	3	1.0
OG_2850	4	4	4	1.0
OG_2851	4	4	4	1.0
OG_2852	4	4	4	1.0
OG_2853	4	4	4	1.0
OG_2854	4	4	4	1.0
OG_2855	4	4	4	1.0
OG_2856	4	4	4	1.0
OG_2857	4	4	4	1.0
OG_2858	3	3	3	1.0
OG_2859	3	3	3	1.0
OG_2860	4	4	4	1.0
OG_2861	4	4	4	1.0
OG_2862	4	4	4	1.0
OG_2863	4	4	4	1.0
OG_2864	4	4	4	1.0
OG_2865	4	4	4	1.0
OG_2866	4	4	4	1.0
OG_2867	4	4	4	1.0
OG_2868	4	4	4	1.0
OG_2869	4	4	4	1.0
OG_2870	4	4	4	1.0
OG_2871	4	4	4	1.0
OG_2872	4	6	6	1.0
OG_2873	2	2	2	1.0
OG_2874	2	2	2	1.0
OG_2875	3	3	3	1.0
OG_2876	2	2	2	1.0
OG_2877	3	3	3	1.0
OG_2878	3	3	3	1.0
OG_2879	3	3	3	1.0
OG_2880	4	7	7	0.6667
OG_2881	3	3	3	1.0
OG_2882	2	2	2	1.0
OG_2883	2	2	2	1.0
OG_2884	3	3	3	1.0
OG_2885	3	3	3	1.0
OG_2886	3	3	3	1.0
OG_2887	3	3	3	1.0
OG_2888	3	3	3	1.0
OG_2889	3	3	3	1.0
OG_2890	3	3	3	1.0
OG_2891	3	3	3	1.0
OG_2892	3	3	3	1.0
OG_2893	3	3	3	1.0
OG_2894	2	2	2	1.0
OG_2895	2	2	2	1.0
OG_2896	4	6	6	0.8667
OG_2897	2	2	2	1.0
OG_2898	3	3	3	1.0
OG_2899	4	5	5	1.0
OG_2900	2	2	2	1.0
OG_2901	2	2	2	1.0
OG_2902	3	3	3	1.0
OG_2903	3	3	3	1.0
OG_2904	3	3	3	1.0
OG_2905	2	2	2	1.0
OG_2906	3	3	3	1.0
OG_2907	2	2	2	1.0
OG_2908	4	5	5	1.0
OG_2909	3	3	3	1.0
OG_2910	2	2	2	1.0
OG_2911	3	3	3	0.6667
OG_2912	3	3	3	1.0
OG_2913	3	3	3	1.0
OG_2914	3	3	3	1.0
OG_2915	3	3	3	1.0
OG_2916	3	3	3	1.0
OG_2917	3	3	3	1.0
OG_2918	2	2	2	1.0
OG_2919	2	2	2	1.0
OG_2920	4	6	6	0.9333
OG_2921	2	2	2	1.0
OG_2922	2	2	2	1.0
OG_2923	2	2	2	1.0
OG_2924	2	2	2	1.0
OG_2925	2	2	2	1.0
OG_2926	2	2	2	1.0
OG_2927	2	2	2	1.0
OG_2928	2	2	2	1.0
OG_2929	2	2	2	1.0
OG_2930	2	2	2	1.0
OG_2931	2	2	2	1.0
OG_2932	2	2	2	1.0
OG_2933	3	5	5	1.0
OG_2934	3	3	3	0.6667
OG_2935	2	2	2	1.0
OG_2936	2	2	2	1.0
OG_2937	2	2	2	1.0
OG_2938	2	2	2	1.0
OG_2939	2	2	2	1.0
OG_2940	2	2	2	1.0
OG_2941	2	2	2	1.0
OG_2942	2	2	2	1.0
OG_2943	2	2	2	1.0
OG_2944	2	2	2	1.0
OG_2945	2	2	2	1.0
OG_2946	2	2	2	1.0
OG_2947	2	2	2	1.0
OG_2948	2	2	2	1.0
OG_2949	2	2	2	1.0
OG_2950	2	2	2	1.0
OG_2951	2	2	2	1.0
OG_2952	2	2	2	1.0
OG_2953	2	2	2	1.0
OG_2954	2	2	2	1.0
OG_2955	2	2	2	1.0
OG_2956	2	4	4	1.0
OG_2957	4	13	13	0.5769
OG_2958	4	7	7	1.0
OG_2959	4	7	7	1.0
OG_2960	3	5	5	0.8
OG_2961	2	3	3	0.6667
OG_2962	4	31	31	0.3548
OG_2963	3	4	4	1.0
OG_2964	4	16	16	0.85
OG_2965	4	126	126	0.1603
OG_2966	4	51	51	0.2463
OG_2967	4	44	44	0.4641
OG_2968	3	3	3	1.0
OG_2969	4	7	7	1.0
OG_2970	3	4	4	1.0
OG_2971	3	5	5	0.9
OG_2972	2	10	10	0.6444
OG_2973	4	47	47	0.259
OG_2974	4	4	4	1.0
OG_2975	4	69	69	0.1786
OG_2976	4	10	10	0.8667
OG_2977	4	24	24	0.5725
OG_2978	4	16	16	0.7
OG_2979	4	9	9	1.0
OG_2980	4	35	35	0.3126
OG_2981	4	47	47	0.3571
OG_2982	3	12	12	0.6667
OG_2983	4	4	4	1.0
OG_2984	4	11	11	0.8545
OG_2985	4	18	18	0.3922
OG_2986	2	3	3	1.0
OG_2987	4	13	13	0.5897
OG_2988	4	14	14	0.5604
OG_2989	4	18	18	0.5556
OG_2990	4	23	23	0.5217
OG_2991	2	18	18	0.3856
OG_2992	3	15	15	0.5429
OG_2993	2	2	2	1.0
OG_2994	4	6	6	1.0
OG_2995	4	6	6	1.0
OG_2996	4	17	17	0.9632
OG_2997	4	11	11	0.8364
OG_2998	4	42	42	0.2509
OG_2999	4	16	16	0.475
OG_3000	4	23	23	0.4664
OG_3001	2	8	8	0.8571
OG_3002	4	14	14	0.4286
OG_3003	4	13	13	0.6667
OG_3004	4	12	12	0.6515
OG_3005	3	5	5	0.8
OG_3006	4	4	4	1.0
OG_3007	3	10	10	0.8444
OG_3008	4	14	14	0.5934
OG_3009	3	7	7	0.6667
OG_3010	4	4	4	1.0
OG_3011	2	4	4	0.8333
OG_3012	4	4	4	0.8333
OG_3013	2	4	4	0.8333
OG_3014	4	5	5	0.8
OG_3015	4	4	4	1.0
OG_3016	4	4	4	1.0
OG_3017	2	4	4	1.0
OG_3018	3	3	3	1.0
OG_3019	2	3	3	1.0
OG_3020	3	3	3	1.0
OG_3021	2	2	2	1.0
OG_3022	2	3	3	1.0
OG_3023	2	2	2	1.0
OG_3024	2	2	2	1.0
OG_3025	2	2	2	1.0
OG_3026	3	3	3	1.0
OG_3027	2	7	7	0.8095
OG_3028	3	6	6	0.6
OG_3029	2	2	2	1.0
OG_3030	4	20	20	0.6105
OG_3031	3	6	6	0.7333
OG_3032	4	20	20	0.2368
OG_3033	3	8	8	0.5
OG_3034	2	4	4	1.0
OG_3035	4	6	6	0.8
OG_3036	4	7	7	0.7143
OG_3037	4	23	23	0.4308
OG_3038	4	10	10	0.4
OG_3039	4	12	12	0.3939
OG_3040	3	6	6	0.4
OG_3041	2	2	2	1.0
OG_3042	2	2	2	1.0
OG_3043	4	6	6	1.0
OG_3044	4	4	4	1.0
OG_3045	4	4	4	1.0
OG_3046	4	5	5	0.8
OG_3047	4	4	4	1.0
OG_3048	4	4	4	1.0
OG_3049	4	4	4	1.0
OG_3050	4	4	4	1.0
OG_3051	2	2	2	1.0
OG_3052	4	4	4	1.0
OG_3053	4	4	4	1.0
OG_3054	4	4	4	1.0
OG_3055	4	4	4	1.0
OG_3056	4	5	5	0.8
OG_3057	4	4	4	1.0
OG_3058	4	4	4	1.0
OG_3059	4	4	4	1.0
OG_3060	4	4	4	0.8333
OG_3061	4	5	5	1.0
OG_3062	4	4	4	1.0
OG_3063	4	4	4	1.0
OG_3064	4	7	7	0.5714
OG_3065	4	4	4	1.0
OG_3066	2	2	2	1.0
OG_3067	4	4	4	1.0
OG_3068	3	4	4	1.0
OG_3069	4	4	4	1.0
OG_3070	3	3	3	0.6667
OG_3071	4	4	4	1.0
OG_3072	4	7	7	0.7143
OG_3073	4	4	4	1.0
OG_3074	4	4	4	1.0
OG_3075	4	4	4	1.0
OG_3076	4	4	4	1.0
OG_3077	4	8	8	0.5
OG_3078	4	4	4	1.0
OG_3079	4	6	6	0.6
OG_3080	4	5	5	1.0
OG_3081	4	4	4	1.0
OG_3082	4	5	5	1.0
OG_3083	4	4	4	1.0
OG_3084	4	6	6	0.6
OG_3085	2	2	2	1.0
OG_3086	4	4	4	1.0
OG_3087	4	4	4	1.0
OG_3088	4	4	4	1.0
OG_3089	2	2	2	1.0
OG_3090	4	4	4	1.0
OG_3091	4	4	4	1.0
OG_3092	4	5	5	1.0
OG_3093	4	4	4	1.0
OG_3094	4	4	4	1.0
OG_3095	4	4	4	1.0
OG_3096	4	4	4	1.0
OG_3097	3	3	3	1.0
OG_3098	2	2	2	1.0
OG_3099	4	4	4	1.0
OG_3100	4	6	6	0.6
OG_3101	4	6	6	1.0
OG_3102	4	7	7	0.7143
OG_3103	4	4	4	1.0
OG_3104	4	4	4	1.0
OG_3105	4	4	4	1.0
OG_3106	4	4	4	1.0
OG_3107	4	4	4	1.0
OG_3108	4	4	4	1.0
OG_3109	4	4	4	1.0
OG_3110	4	4	4	1.0
OG_3111	4	4	4	1.0
OG_3112	4	4	4	1.0
OG_3113	4	4	4	1.0
OG_3114	4	4	4	1.0
OG_3115	2	2	2	1.0
OG_3116	4	4	4	1.0
OG_3117	4	4	4	1.0
OG_3118	4	4	4	1.0
OG_3119	4	4	4	1.0
OG_3120	4	4	4	1.0
OG_3121	4	4	4	1.0
OG_3122	4	4	4	1.0
OG_3123	4	4	4	1.0
OG_3124	4	5	5	1.0
OG_3125	4	4	4	1.0
OG_3126	4	4	4	1.0
OG_3127	4	4	4	1.0
OG_3128	4	4	4	1.0
OG_3129	4	4	4	1.0
OG_3130	4	10	10	0.7778
OG_3131	3	3	3	1.0
OG_3132	4	4	4	1.0
OG_3133	4	4	4	1.0
OG_3134	4	6	6	0.6
OG_3135	4	5	5	0.9
OG_3136	3	3	3	1.0
OG_3137	4	4	4	1.0
OG_3138	4	7	7	1.0
OG_3139	4	5	5	1.0
OG_3140	4	5	5	1.0
OG_3141	3	5	5	0.6
OG_3142	4	4	4	1.0
OG_3143	4	7	7	0.5714
OG_3144	4	8	8	0.5
OG_3145	4	7	7	0.5714
OG_3146	4	7	7	1.0
OG_3147	2	2	2	1.0
OG_3148	3	3	3	1.0
OG_3149	4	4	4	1.0
OG_3150	4	4	4	1.0
OG_3151	4	4	4	1.0
OG_3152	3	3	3	1.0
OG_3153	4	4	4	1.0
OG_3154	4	4	4	1.0
OG_3155	4	4	4	1.0
OG_3156	4	4	4	1.0
OG_3157	4	7	7	0.5714
OG_3158	4	4	4	1.0
OG_3159	4	4	4	1.0
OG_3160	4	5	5	1.0
OG_3161	4	5	5	0.8
OG_3162	4	4	4	1.0
OG_3163	4	6	6	1.0
OG_3164	4	4	4	1.0
OG_3165	4	5	5	1.0
OG_3166	3	3	3	1.0
OG_3167	4	7	7	0.5714
OG_3168	4	4	4	1.0
OG_3169	3	3	3	1.0
OG_3170	4	4	4	1.0
OG_3171	4	4	4	1.0
OG_3172	4	4	4	1.0
OG_3173	4	4	4	1.0
OG_3174	4	4	4	1.0
OG_3175	4	7	7	0.5714
OG_3176	4	4	4	1.0
OG_3177	4	4	4	1.0
OG_3178	3	5	5	0.6
OG_3179	3	3	3	1.0
OG_3180	2	2	2	1.0
OG_3181	4	4	4	1.0
OG_3182	4	4	4	1.0
OG_3183	4	4	4	1.0
OG_3184	4	4	4	1.0
OG_3185	4	4	4	1.0
OG_3186	4	6	6	0.4667
OG_3187	2	2	2	1.0
OG_3188	4	4	4	1.0
OG_3189	4	4	4	1.0
OG_3190	4	4	4	1.0
OG_3191	4	4	4	1.0
OG_3192	4	4	4	1.0
OG_3193	3	3	3	1.0
OG_3194	4	8	8	0.5714
OG_3195	4	6	6	0.7333
OG_3196	4	4	4	1.0
OG_3197	4	4	4	1.0
OG_3198	4	4	4	1.0
OG_3199	4	4	4	1.0
OG_3200	2	2	2	1.0
OG_3201	4	4	4	1.0
OG_3202	4	4	4	0.8333
OG_3203	3	3	3	1.0
OG_3204	4	4	4	1.0
OG_3205	4	4	4	1.0
OG_3206	4	4	4	1.0
OG_3207	4	4	4	1.0
OG_3208	4	4	4	1.0
OG_3209	4	4	4	1.0
OG_3210	4	4	4	1.0
OG_3211	4	6	6	0.6
OG_3212	4	4	4	1.0
OG_3213	4	4	4	1.0
OG_3214	4	4	4	1.0
OG_3215	4	4	4	1.0
OG_3216	4	6	6	0.7333
OG_3217	3	3	3	1.0
OG_3218	4	4	4	1.0
OG_3219	4	4	4	1.0
OG_3220	4	5	5	1.0
OG_3221	4	4	4	1.0
OG_3222	4	4	4	1.0
OG_3223	4	7	7	0.9524
OG_3224	4	7	7	0.8095
OG_3225	4	5	5	1.0
OG_3226	4	12	12	0.8939
OG_3227	4	5	5	1.0
OG_3228	4	29	29	0.4039
OG_3229	4	6	6	1.0
OG_3230	2	3	3	1.0
OG_3231	4	4	4	1.0
OG_3232	4	4	4	1.0
OG_3233	3	3	3	1.0
OG_3234	2	3	3	1.0
OG_3235	2	2	2	1.0
OG_3236	4	4	4	1.0
OG_3237	4	6	6	1.0
OG_3238	3	3	3	1.0
OG_3239	4	6	6	0.6
OG_3240	4	4	4	1.0
OG_3241	4	4	4	1.0
OG_3242	3	3	3	1.0
OG_3243	4	7	7	0.5714
OG_3244	4	5	5	0.9
OG_3245	4	4	4	1.0
OG_3246	4	4	4	1.0
OG_3247	3	4	4	1.0
OG_3248	4	4	4	1.0
OG_3249	4	5	5	1.0
OG_3250	4	7	7	0.5714
OG_3251	4	4	4	1.0
OG_3252	4	4	4	1.0
OG_3253	4	5	5	1.0
OG_3254	4	4	4	1.0
OG_3255	4	5	5	1.0
OG_3256	4	4	4	1.0
OG_3257	4	4	4	1.0
OG_3258	4	4	4	1.0
OG_3259	4	4	4	1.0
OG_3260	4	6	6	0.8667
OG_3261	4	6	6	0.7333
OG_3262	4	4	4	1.0
OG_3263	4	4	4	1.0
OG_3264	4	4	4	1.0
OG_3265	4	4	4	1.0
OG_3266	2	2	2	1.0
OG_3267	4	4	4	1.0
OG_3268	4	4	4	1.0
OG_3269	4	4	4	1.0
OG_3270	4	7	7	0.5714
OG_3271	3	3	3	1.0
OG_3272	4	4	4	1.0
OG_3273	4	4	4	1.0
OG_3274	4	4	4	1.0
OG_3275	2	2	2	1.0
OG_3276	4	11	11	0.7455
OG_3277	4	5	5	1.0
OG_3278	4	4	4	1.0
OG_3279	3	3	3	1.0
OG_3280	4	4	4	1.0
OG_3281	4	4	4	1.0
OG_3282	3	4	4	1.0
OG_3283	4	6	6	0.6
OG_3284	4	4	4	1.0
OG_3285	4	4	4	1.0
OG_3286	4	7	7	0.5714
OG_3287	4	4	4	1.0
OG_3288	4	4	4	1.0
OG_3289	4	4	4	1.0
OG_3290	4	7	7	0.5714
OG_3291	4	7	7	0.7143
OG_3292	4	4	4	1.0
OG_3293	4	4	4	1.0
OG_3294	4	4	4	1.0
OG_3295	4	5	5	1.0
OG_3296	4	4	4	1.0
OG_3297	4	4	4	1.0
OG_3298	3	3	3	1.0
OG_3299	3	3	3	1.0
OG_3300	4	6	6	1.0
OG_3301	4	5	5	1.0
OG_3302	4	8	8	0.5714
OG_3303	4	4	4	1.0
OG_3304	4	4	4	1.0
OG_3305	4	4	4	1.0
OG_3306	4	4	4	1.0
OG_3307	4	6	6	0.7333
OG_3308	2	2	2	1.0
OG_3309	4	4	4	1.0
OG_3310	4	4	4	1.0
OG_3311	4	4	4	1.0
OG_3312	4	4	4	1.0
OG_3313	4	4	4	1.0
OG_3314	4	4	4	1.0
OG_3315	4	6	6	0.6
OG_3316	2	2	2	1.0
OG_3317	4	4	4	1.0
OG_3318	4	4	4	1.0
OG_3319	4	4	4	1.0
OG_3320	3	3	3	1.0
OG_3321	4	4	4	1.0
OG_3322	4	4	4	1.0
OG_3323	4	6	6	1.0
OG_3324	4	4	4	1.0
OG_3325	4	4	4	1.0
OG_3326	4	5	5	1.0
OG_3327	4	4	4	1.0
OG_3328	4	4	4	1.0
OG_3329	4	4	4	1.0
OG_3330	4	4	4	1.0
OG_3331	4	4	4	1.0
OG_3332	3	3	3	1.0
OG_3333	4	6	6	1.0
OG_3334	4	5	5	0.8
OG_3335	4	4	4	1.0
OG_3336	4	5	5	1.0
OG_3337	4	4	4	1.0
OG_3338	3	4	4	1.0
OG_3339	3	3	3	1.0
OG_3340	3	3	3	1.0
OG_3341	3	3	3	1.0
OG_3342	3	3	3	1.0
OG_3343	3	3	3	1.0
OG_3344	3	3	3	1.0
OG_3345	3	3	3	1.0
OG_3346	3	3	3	1.0
OG_3347	3	3	3	1.0
OG_3348	3	3	3	1.0
OG_3349	3	3	3	1.0
OG_3350	4	6	6	0.6
OG_3351	2	2	2	1.0
OG_3352	3	3	3	1.0
OG_3353	3	3	3	1.0
OG_3354	3	3	3	1.0
OG_3355	3	3	3	1.0
OG_3356	3	3	3	1.0
OG_3357	3	3	3	1.0
OG_3358	3	3	3	1.0
OG_3359	3	3	3	1.0
OG_3360	3	3	3	1.0
OG_3361	3	3	3	1.0
OG_3362	3	3	3	1.0
OG_3363	3	3	3	1.0
OG_3364	3	3	3	1.0
OG_3365	4	5	5	1.0
OG_3366	3	3	3	1.0
OG_3367	3	3	3	1.0
OG_3368	3	3	3	1.0
OG_3369	3	3	3	1.0
OG_3370	3	3	3	1.0
OG_3371	3	3	3	1.0
OG_3372	3	3	3	1.0
OG_3373	3	3	3	1.0
OG_3374	3	3	3	1.0
OG_3375	3	3	3	1.0
OG_3376	3	3	3	1.0
OG_3377	2	2	2	1.0
OG_3378	3	3	3	1.0
OG_3379	3	3	3	1.0
OG_3380	3	3	3	1.0
OG_3381	3	3	3	1.0
OG_3382	3	3	3	1.0
OG_3383	3	3	3	0.6667
OG_3384	3	3	3	1.0
OG_3385	3	3	3	1.0
OG_3386	3	3	3	1.0
OG_3387	3	3	3	1.0
OG_3388	3	3	3	1.0
OG_3389	3	3	3	1.0
OG_3390	3	3	3	1.0
OG_3391	3	3	3	1.0
OG_3392	4	7	7	0.7143
OG_3393	3	3	3	1.0
OG_3394	3	3	3	1.0
OG_3395	3	3	3	1.0
OG_3396	3	3	3	1.0
OG_3397	3	3	3	1.0
OG_3398	3	3	3	1.0
OG_3399	3	3	3	1.0
OG_3400	3	3	3	1.0
OG_3401	3	3	3	1.0
OG_3402	3	3	3	1.0
OG_3403	3	3	3	1.0
OG_3404	3	3	3	1.0
OG_3405	3	3	3	1.0
OG_3406	3	3	3	1.0
OG_3407	3	3	3	1.0
OG_3408	3	3	3	1.0
OG_3409	3	3	3	1.0
OG_3410	3	3	3	1.0
OG_3411	3	3	3	1.0
OG_3412	2	2	2	1.0
OG_3413	3	3	3	1.0
OG_3414	3	3	3	1.0
OG_3415	3	3	3	1.0
OG_3416	3	3	3	1.0
OG_3417	3	3	3	1.0
OG_3418	3	3	3	1.0
OG_3419	3	3	3	1.0
OG_3420	3	3	3	1.0
OG_3421	3	3	3	1.0
OG_3422	3	3	3	1.0
OG_3423	3	3	3	1.0
OG_3424	3	3	3	1.0
OG_3425	3	3	3	1.0
OG_3426	3	3	3	1.0
OG_3427	3	3	3	1.0
OG_3428	3	3	3	1.0
OG_3429	3	3	3	1.0
OG_3430	4	6	6	0.6
OG_3431	3	3	3	1.0
OG_3432	2	2	2	1.0
OG_3433	3	3	3	1.0
OG_3434	3	3	3	1.0
OG_3435	3	3	3	1.0
OG_3436	3	3	3	1.0
OG_3437	3	3	3	1.0
OG_3438	3	3	3	1.0
OG_3439	3	3	3	1.0
OG_3440	3	3	3	1.0
OG_3441	3	3	3	1.0
OG_3442	3	3	3	1.0
OG_3443	3	3	3	1.0
OG_3444	3	3	3	1.0
OG_3445	3	3	3	1.0
OG_3446	3	3	3	1.0
OG_3447	3	3	3	1.0
OG_3448	3	3	3	1.0
OG_3449	3	3	3	1.0
OG_3450	3	3	3	1.0
OG_3451	3	3	3	1.0
OG_3452	3	4	4	1.0
OG_3453	3	3	3	1.0
OG_3454	3	3	3	1.0
OG_3455	3	3	3	1.0
OG_3456	3	3	3	1.0
OG_3457	3	3	3	1.0
OG_3458	3	3	3	1.0
OG_3459	3	3	3	1.0
OG_3460	3	3	3	1.0
OG_3461	3	3	3	1.0
OG_3462	3	3	3	1.0
OG_3463	3	3	3	1.0
OG_3464	3	3	3	1.0
OG_3465	3	3	3	1.0
OG_3466	3	3	3	1.0
OG_3467	3	3	3	1.0
OG_3468	3	3	3	1.0
OG_3469	3	3	3	1.0
OG_3470	3	3	3	1.0
OG_3471	3	3	3	1.0
OG_3472	3	3	3	1.0
OG_3473	3	3	3	1.0
OG_3474	2	2	2	1.0
OG_3475	3	3	3	1.0
OG_3476	3	3	3	1.0
OG_3477	3	3	3	1.0
OG_3478	3	3	3	1.0
OG_3479	3	3	3	1.0
OG_3480	3	3	3	1.0
OG_3481	3	3	3	1.0
OG_3482	3	3	3	1.0
OG_3483	3	3	3	1.0
OG_3484	3	3	3	1.0
OG_3485	3	3	3	1.0
OG_3486	3	3	3	1.0
OG_3487	3	3	3	1.0
OG_3488	3	3	3	1.0
OG_3489	3	3	3	1.0
OG_3490	3	3	3	1.0
OG_3491	3	3	3	1.0
OG_3492	3	3	3	1.0
OG_3493	3	3	3	1.0
OG_3494	3	3	3	1.0
OG_3495	3	3	3	1.0
OG_3496	3	3	3	1.0
OG_3497	3	3	3	1.0
OG_3498	3	3	3	1.0
OG_3499	3	4	4	0.8333
OG_3500	3	3	3	1.0
OG_3501	3	3	3	1.0
OG_3502	3	3	3	1.0
OG_3503	3	3	3	1.0
OG_3504	3	3	3	1.0
OG_3505	3	3	3	1.0
OG_3506	2	2	2	1.0
OG_3507	2	2	2	1.0
OG_3508	3	3	3	1.0
OG_3509	3	3	3	1.0
OG_3510	3	3	3	1.0
OG_3511	4	7	7	0.6667
OG_3512	4	4	4	1.0
OG_3513	3	3	3	1.0
OG_3514	3	3	3	1.0
OG_3515	3	3	3	1.0
OG_3516	3	3	3	1.0
OG_3517	3	3	3	0.6667
OG_3518	3	3	3	1.0
OG_3519	3	3	3	1.0
OG_3520	3	3	3	1.0
OG_3521	3	3	3	1.0
OG_3522	3	3	3	1.0
OG_3523	4	7	7	0.5238
OG_3524	3	3	3	1.0
OG_3525	3	3	3	1.0
OG_3526	3	3	3	1.0
OG_3527	3	3	3	1.0
OG_3528	3	3	3	1.0
OG_3529	3	3	3	1.0
OG_3530	3	3	3	1.0
OG_3531	3	3	3	1.0
OG_3532	3	3	3	1.0
OG_3533	3	3	3	1.0
OG_3534	3	4	4	1.0
OG_3535	4	10	10	0.6889
OG_3536	3	3	3	1.0
OG_3537	3	3	3	1.0
OG_3538	4	6	6	0.8
OG_3539	2	4	4	0.8333
OG_3540	3	3	3	1.0
OG_3541	3	3	3	1.0
OG_3542	3	3	3	1.0
OG_3543	3	3	3	1.0
OG_3544	3	3	3	1.0
OG_3545	3	3	3	1.0
OG_3546	3	3	3	1.0
OG_3547	3	3	3	1.0
OG_3548	3	3	3	1.0
OG_3549	3	3	3	1.0
OG_3550	3	3	3	1.0
OG_3551	3	3	3	1.0
OG_3552	3	3	3	1.0
OG_3553	2	2	2	1.0
OG_3554	2	2	2	1.0
OG_3555	2	2	2	1.0
OG_3556	2	2	2	1.0
OG_3557	2	2	2	1.0
OG_3558	2	2	2	1.0
OG_3559	2	2	2	1.0
OG_3560	2	2	2	1.0
OG_3561	3	3	3	0.6667
OG_3562	2	2	2	1.0
OG_3563	2	2	2	1.0
OG_3564	2	2	2	1.0
OG_3565	4	80	80	0.2611
OG_3566	4	18	18	0.7582
OG_3567	4	7	7	0.7143
OG_3568	4	7	7	0.619
OG_3569	4	25	25	0.4467
OG_3570	4	8	8	1.0
OG_3571	2	4	4	0.6667
OG_3572	2	3	3	0.6667
OG_3573	2	6	6	0.8
OG_3574	4	4	4	1.0
