metacell	num_cells	tot_umis	cell_size_mean	cell_size_Q1	cell_size_Q2	cell_size_Q3	log2_fc_mean	log2_fc_Q1	log2_fc_Q2	log2_fc_Q3	log2_fc_Qp95
154	39	13707	351.461538461538	222.5	329	431.5	0.993813967976058	0.361711605568112	0.539086835218314	0.732541948443558	1.42352447196999
155	116	75863	653.991379310345	419.75	596	753.75	0.732944765175327	0.126499550332408	0.195647998043746	0.45404512573157	1.45905775367258
156	61	15299	250.803278688525	160	232	315	0.836057521207082	0.324261872229099	0.54166438278481	0.772225386637697	1.5130282725369
157	94	39271	417.776595744681	202.25	264.5	409.5	0.504255552674127	0.180780263119086	0.265951757342766	0.511020786129717	1.0212568485419
158	66	65519	992.712121212121	578	873.5	1248	0.551559046210566	0.112811391830413	0.178186465538768	0.401659198396323	1.05590393634427
159	78	61241	785.141025641026	565.5	713.5	942.25	0.502126857995111	0.114006146172041	0.169958092685397	0.340663399386407	0.83838369998893
160	78	29558	378.948717948718	277	331.5	478.5	0.625766192981953	0.177950587872907	0.305152391487802	0.474012788431379	1.08877814712821
161	84	92033	1095.63095238095	780.25	1055	1350.25	0.380165349264657	0.105177427857689	0.159383761127383	0.297209140544348	0.74447916867957
162	89	70235	789.157303370787	498	688	960	0.499927231946769	0.117551885466596	0.176007588880658	0.34037119547044	0.832553350236771
163	85	102912	1210.72941176471	792	1117	1340	0.408110416645919	0.0944100718077757	0.150647125748153	0.268496726905897	0.736245425658498
164	66	114898	1740.87878787879	1204	1649.5	2113.25	0.419373006181206	0.0849419624658254	0.165983191751907	0.317823839807508	0.801723398929512
165	71	93622	1318.61971830986	799	1173	1670	0.364386913929788	0.103530350743381	0.175989698788073	0.298855108510262	0.733764934746442
166	60	29046	484.1	307.5	427	599.75	0.733721805382763	0.17524242161198	0.310365122534906	0.519843175392573	1.23622665672965
167	45	48742	1083.15555555556	651	938	1349	0.54664828571015	0.119460165547724	0.193214421918661	0.36729096723927	1.00185657987277
168	48	83732	1744.41666666667	1018	1595	2146.75	0.42147170279343	0.115542330759231	0.186905383686337	0.369073618520849	0.961399749493239
169	111	145191	1308.02702702703	799.5	1262	1774	0.377502497872638	0.0674869203212868	0.132352393161454	0.289304989920618	0.807945029330257
170	75	122047	1627.29333333333	872.5	1411	2203	0.387840518007624	0.0800527848675996	0.141145803585016	0.260040327729896	0.718410524082147
171	58	57324	988.344827586207	583	820.5	1214	0.569198606908945	0.126082074947556	0.174145959875205	0.362736631942108	0.920892326563081
