orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_11304	Dmel,Mmus	Bilateria		1	0	3
OG_11306	Dmel	Dmel		1	0	1
OG_11328	Spolac	Spolac		1	0	1
OG_11329	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_1133	Mmus	Mmus		1	0	1
OG_1137	Spolac	Spolac		1	0	1
OG_1138	Spolac	Spolac		1	0	1
OG_11405	Spolac	Spolac		1	0	1
OG_1142	Mmus	Mmus		1	0	1
OG_11433	Tadh,TrH2	Trichoplax		1	0	3
OG_11435	Mmus	Mmus		1	0	1
OG_11438	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_11445	Hhon,HoiH23,Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Dmel	1	2	11
OG_11448	Mmus	Mmus		1	0	1
OG_11449	HoiH23	HoiH23		1	0	1
OG_11455	Spolac	Spolac		1	0	1
OG_11456	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_11458	Mmus	Mmus		1	0	1
OG_11465	Spolac	Spolac		1	0	1
OG_11478	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_11481	Hhon,HoiH23	Hoilungia		1	0	3
OG_11499	Spolac	Spolac		1	0	1
OG_11500	Mmus	Mmus		1	0	1
OG_11506	Hvul	Hvul		1	0	1
OG_11508	Dmel,Hhon,HoiH23,Tadh,TrH2	CniBilPla	Cnidaria,Mmus	1	2	11
OG_11519	Spolac	Spolac		1	0	1
OG_1152	Mmus	Mmus		1	0	1
OG_11526	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_11532	Nvec	Nvec		1	0	1
OG_11540	Hhon,HoiH23,Tadh	Placozoa	TrH2	1	1	6
OG_11543	Mmus	Mmus		1	0	1
OG_11545	Mmus	Mmus		1	0	1
OG_11555	Hvul,Mmus	CniBil	Anthozoa,Dmel	1	2	5
OG_11563	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_11569	Mmus	Mmus		1	0	1
OG_11579	Hhon	Hhon		1	0	1
OG_11585	Spis	Spis		1	0	1
OG_11589	Mmus	Mmus		1	0	1
OG_11599	Mmus	Mmus		1	0	1
OG_11600	Mmus	Mmus		1	0	1
OG_11603	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_11614	Mmus	Mmus		1	0	1
OG_11639	Hhon	Hhon		1	0	1
OG_11668	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	7
OG_11669	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_11671	TrH2	TrH2		1	0	1
OG_11692	Hhon	Hhon		1	0	1
OG_11702	TrH2	TrH2		1	0	1
OG_11725	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_11739	Hvul	Hvul		1	0	1
OG_11748	Tadh,TrH2	Trichoplax		1	0	3
OG_11750	HoiH23	HoiH23		1	0	1
OG_1176	Mmus	Mmus		1	0	1
OG_1177	Mmus	Mmus		1	0	1
OG_11778	Tadh,TrH2	Trichoplax		1	0	3
OG_11782	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_11785	TrH2	TrH2		1	0	2
OG_11812	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1182	Dmel,Mmus	Bilateria		1	0	4
OG_11850	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_11870	Tadh,TrH2	Trichoplax		1	0	3
OG_11886	Hhon	Hhon		1	0	1
OG_1189	Spolac	Spolac		1	0	1
OG_11897	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_1193	Spolac,TrH2	Metazoa	CniBil,Hoilungia,Mlei,Tadh	1	4	6
OG_11934	TrH2	TrH2		1	0	1
OG_11947	HoiH23	HoiH23		1	0	1
OG_11948	HoiH23	HoiH23		1	0	1
OG_11965	Hhon	Hhon		1	0	1
OG_11972	Dmel,HoiH23,Nvec,Spis	CniBilPla	Hhon,Hvul,Mmus,Trichoplax	1	4	13
OG_11980	TrH2	TrH2		1	0	1
OG_11984	TrH2	TrH2		1	0	1
OG_12020	TrH2	TrH2		1	0	1
OG_12035	Hvul	Hvul		1	0	1
OG_12043	Mmus	Mmus		1	0	1
OG_12066	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_12072	TrH2	TrH2		1	0	1
OG_1208	TrH2	TrH2		1	0	1
OG_12096	Mmus	Mmus		1	0	1
OG_1210	Hvul	Hvul		1	0	1
OG_12163	Tadh	Tadh		1	0	1
OG_12244	Mmus	Mmus		1	0	1
OG_12251	Mmus	Mmus		1	0	1
OG_12268	Hvul	Hvul		1	0	1
OG_12272	Spis	Spis		1	0	1
OG_12312	Hvul	Hvul		1	0	1
OG_12394	Dmel,Hvul,Mmus,Nvec,Spis	CniBil		1	0	10
OG_124	Mlei,Mmus,Spis,Tadh	Metazoa	Dmel,Hoilungia,Hvul,Nvec,Spolac,TrH2	1	6	18
OG_12417	Mmus	Mmus		1	0	1
OG_12426	Dmel	Dmel		1	0	1
OG_12432	Dmel	Dmel		1	0	1
OG_12436	Spis	Spis		1	0	1
OG_1247	Dmel,Mmus	Bilateria		1	0	4
OG_125	TrH2	TrH2		1	0	1
OG_1254	Mmus	Mmus		1	0	1
OG_12547	Nvec	Nvec		1	0	1
OG_12549	Spis	Spis		1	0	1
OG_12569	Spis	Spis		1	0	1
OG_12583	Nvec	Nvec		1	0	1
OG_1263	Dmel,Mmus	Bilateria		1	0	4
OG_12646	Mmus	Mmus		1	0	1
OG_1266	Hvul	Hvul		1	0	1
OG_12667	Dmel	Dmel		1	0	1
OG_12675	Dmel,Mmus	Bilateria		1	0	4
OG_12680	Dmel	Dmel		1	0	1
OG_12681	Mmus	Mmus		1	0	1
OG_1269	Spolac	Spolac		1	0	1
OG_12707	Hvul	Hvul		1	0	1
OG_12708	Mlei	Mlei		1	0	1
OG_12716	Hvul	Hvul		1	0	1
OG_1275	Hvul	Hvul		1	0	2
OG_1277	Dmel,Mmus	Bilateria		1	0	3
OG_128	Tadh,TrH2	Trichoplax		1	0	3
OG_1285	Mmus	Mmus		1	0	1
OG_1309	Hhon,Hvul,Tadh	CniBilPla	Anthozoa,Bilateria,HoiH23,TrH2	1	4	9
OG_1335	Dmel,Hhon,HoiH23,Hvul,Mmus,Tadh,TrH2	CniBilPla	Anthozoa	1	1	15
OG_1337	Spolac	Spolac		1	0	1
OG_1345	Mmus	Mmus		1	0	1
OG_1351	Hhon,HoiH23,Hvul,Tadh,TrH2	CniBilPla	Anthozoa,Bilateria	1	2	11
OG_1354	TrH2	TrH2		1	0	1
OG_1361	Dmel,Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Hoilungia	1	2	11
OG_1364	Dmel	Dmel		1	0	1
OG_137	Hvul,Mmus	CniBil	Anthozoa,Dmel	1	2	5
OG_1373	Mmus	Mmus		1	0	1
OG_1375	Mmus	Mmus		1	0	1
OG_1380	Mmus	Mmus		1	0	1
OG_1383	Dmel,Spis	CniBil	Hvul,Mmus,Nvec	1	3	6
OG_1388	Mmus	Mmus		1	0	1
OG_1427	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_1434	Hvul,Mmus	CniBil	Anthozoa,Dmel	1	2	5
OG_1443	Mmus	Mmus		1	0	1
OG_1447	Mmus	Mmus		1	0	1
OG_1449	Hhon,HoiH23,Hvul,Mmus,Spis,Tadh,TrH2	CniBilPla	Dmel,Nvec	1	2	15
OG_1451	Mmus	Mmus		1	0	3
OG_1452	Mmus	Mmus		1	0	1
OG_1459	Mlei,Spolac	Metazoa	CniBilPla	1	1	3
OG_1478	Mmus	Mmus		1	0	1
OG_1481	Mmus	Mmus		1	0	1
OG_1488	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_1497	Dmel,Mmus	Bilateria		1	0	3
OG_1498	Mmus	Mmus		1	0	1
OG_1525	Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla		1	0	17
OG_1549	Mmus,Spolac	Metazoa	Cnidaria,Dmel,Mlei,Placozoa	1	4	6
OG_155	HoiH23	HoiH23		1	0	1
OG_1550	Hvul	Hvul		1	0	1
OG_1556	Spolac	Spolac		1	0	1
OG_1564	Hhon,HoiH23,Spolac,Tadh,TrH2	Metazoa	CniBil,Mlei	1	2	11
OG_1582	Mmus	Mmus		1	0	1
OG_1588	Mmus	Mmus		1	0	1
OG_1591	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_16	Hhon,HoiH23,Spis,Tadh,TrH2	CniBilPla	Bilateria,Hvul,Nvec	1	3	14
OG_162	Dmel	Dmel		1	0	1
OG_1620	Dmel,Spis,TrH2	CniBilPla	Hoilungia,Hvul,Mmus,Nvec,Tadh	1	5	10
OG_1641	Tadh	Tadh		1	0	1
OG_165	Spolac	Spolac		1	0	1
OG_1650	Mmus	Mmus		1	0	1
OG_1651	Mmus	Mmus		1	0	1
OG_1656	Dmel	Dmel		1	0	1
OG_1670	Dmel,Tadh	CniBilPla	Cnidaria,Hoilungia,Mmus,TrH2	1	4	7
OG_1689	Mmus	Mmus		1	0	1
OG_1690	Mmus	Mmus		1	0	2
