	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_231	1	1	1	1	1	1	1
OG_2310	1	1	1	1	1	1	1
OG_2311	1	1	1	1	1	1	1
OG_2312	1	1	1	1	1	1	1
OG_2313	1	1	1	1	1	1	1
OG_2314	1	1	1	1	1	1	1
OG_2315	1	1	1	1	1	1	1
OG_2316	1	1	1	1	1	1	1
OG_2317	1	1	1	1	1	1	1
OG_2318	1	1	1	1	1	1	1
OG_2319	1	1	1	1	1	1	1
OG_232	1	1	1	1	1	1	1
OG_2320	0	1	1	0	1	1	1
OG_2321	1	1	1	1	1	1	1
OG_2322	1	1	1	1	1	1	1
OG_2323	1	1	1	1	1	1	1
OG_2324	1	1	1	1	1	1	1
OG_2325	1	1	1	1	1	1	1
OG_2326	1	1	1	1	1	1	1
OG_2327	1	1	1	1	1	1	1
OG_2328	1	1	1	1	1	1	1
OG_2329	1	1	1	1	1	1	1
OG_233	1	1	1	1	1	1	1
OG_2330	1	1	1	1	1	1	1
OG_2331	1	1	1	1	1	1	1
OG_2332	1	1	1	1	1	1	1
OG_2333	1	1	1	1	1	1	1
OG_2334	1	1	1	1	1	1	1
OG_2335	1	1	1	1	1	1	1
OG_2336	1	1	1	1	1	1	1
OG_2337	1	1	1	1	1	1	1
OG_2338	1	1	1	1	1	1	1
OG_2339	1	1	1	1	1	1	1
OG_234	1	1	1	0	1	1	1
OG_2340	1	1	1	1	1	1	1
OG_2341	1	1	1	1	1	1	1
OG_2342	1	1	1	1	1	1	1
OG_2343	1	1	1	1	1	1	1
OG_2344	1	1	1	1	1	1	1
OG_2345	1	1	1	1	1	1	1
OG_2346	1	1	1	1	1	1	1
OG_2347	1	1	1	1	1	1	1
OG_2348	1	1	1	1	1	1	1
OG_2349	1	1	1	1	1	1	1
OG_235	1	1	1	1	1	1	1
OG_2350	1	1	1	1	1	1	1
OG_2351	1	1	1	1	1	1	1
OG_2352	1	1	1	1	1	1	1
OG_2353	1	1	1	1	1	1	1
OG_2354	1	1	1	1	1	1	1
OG_2355	1	1	1	1	1	1	1
OG_2356	1	1	1	1	1	1	1
OG_2357	1	1	1	1	1	1	1
OG_2358	1	1	1	1	1	1	1
OG_2359	1	1	1	1	1	1	1
OG_236	1	1	1	1	1	1	1
OG_2360	1	1	1	1	1	1	1
OG_2361	1	1	1	1	1	1	1
OG_2362	1	1	1	1	1	1	1
OG_2363	1	1	1	1	1	1	1
OG_2364	1	1	1	1	1	1	1
OG_2365	1	1	1	1	1	1	1
OG_2366	1	1	1	1	1	1	1
OG_2367	1	1	1	1	1	1	1
OG_2368	1	1	1	1	1	1	1
OG_2369	1	1	1	1	1	1	1
OG_237	1	1	1	1	1	1	1
OG_2370	1	1	1	1	1	1	1
OG_2371	1	1	1	1	1	1	1
OG_2372	1	1	1	1	1	1	1
OG_2373	1	1	1	1	1	1	1
OG_2374	1	1	1	1	1	1	1
OG_2375	0	1	1	1	1	1	1
OG_2376	1	1	1	1	1	1	1
OG_2377	1	1	2	2	1	1	1
OG_2378	1	1	1	1	1	1	1
OG_2379	1	1	1	1	1	1	1
OG_238	1	1	1	1	1	1	1
OG_2380	1	1	1	1	1	1	1
OG_2381	1	1	1	1	1	1	1
OG_2382	1	1	1	1	1	1	1
OG_2383	1	1	1	0	1	1	1
OG_2384	0	1	1	0	1	1	1
OG_2385	1	1	1	1	1	1	1
OG_2386	1	1	1	1	1	1	1
OG_2387	1	1	1	1	1	1	1
OG_2388	1	1	1	1	1	1	1
OG_2389	1	1	1	1	1	1	1
OG_239	1	1	1	1	1	1	1
OG_2390	1	1	1	1	1	1	1
OG_2391	1	1	1	1	1	1	1
OG_2392	1	1	1	1	1	1	1
OG_2393	1	1	1	1	1	1	1
OG_2394	1	1	1	1	1	1	1
OG_2395	1	1	1	1	1	1	1
OG_2396	1	1	1	1	1	1	1
OG_2397	1	1	1	1	1	1	1
OG_2398	1	1	1	1	1	1	1
OG_2399	1	1	1	1	1	1	1
OG_24	1	1	1	1	1	1	1
OG_240	1	1	1	1	1	1	1
OG_2400	1	1	1	1	1	1	1
OG_2401	1	1	1	1	1	1	1
OG_2402	1	1	1	1	1	1	1
OG_2403	1	1	1	1	1	1	1
OG_2404	1	1	1	1	1	1	1
OG_2405	1	1	1	1	1	1	1
OG_2406	1	1	1	1	1	1	1
OG_2407	1	1	1	0	1	1	1
OG_2408	1	1	1	1	1	1	1
OG_2409	1	1	1	1	1	1	1
OG_241	1	1	1	1	1	1	1
OG_2410	1	1	1	1	1	1	1
OG_2411	1	1	1	1	1	1	1
OG_2412	1	1	1	1	1	1	1
OG_2413	1	1	1	1	1	1	1
OG_2414	1	1	1	1	1	1	1
OG_2415	1	1	1	0	1	1	1
OG_2416	1	1	2	1	1	1	1
OG_2417	1	1	1	1	1	1	1
OG_2418	1	1	1	1	1	1	1
OG_2419	1	1	1	1	1	1	1
OG_242	1	1	1	1	1	1	1
OG_2420	1	1	1	1	1	1	1
OG_2421	1	1	1	1	1	1	1
OG_2422	1	1	1	1	1	1	1
OG_2423	1	1	1	1	1	1	1
OG_2424	1	1	1	1	1	1	1
OG_2425	1	1	1	1	1	1	1
OG_2426	1	1	1	1	1	1	1
OG_2427	1	1	1	1	1	1	1
OG_2428	1	1	1	1	1	1	1
OG_2429	1	1	1	1	1	1	1
OG_243	1	1	1	1	1	1	1
OG_2430	1	1	1	1	1	1	1
OG_2431	1	1	1	1	1	1	1
OG_2432	1	1	1	1	1	1	1
OG_2433	1	1	1	1	1	1	1
OG_2434	1	1	1	1	1	1	1
OG_2435	1	1	1	1	1	1	1
OG_2436	1	1	1	1	1	1	1
OG_2437	1	1	1	1	1	1	1
OG_2438	1	1	1	1	1	1	1
OG_2439	1	1	1	1	1	1	1
OG_244	0	1	1	0	1	1	1
OG_2440	1	1	1	0	1	1	1
OG_2441	1	1	1	1	1	1	1
OG_2442	1	1	1	1	1	1	1
OG_2443	1	1	1	1	1	1	1
OG_2444	1	1	1	1	1	1	1
OG_2445	1	1	1	1	1	1	1
OG_2446	1	1	1	1	1	1	1
OG_2447	1	1	1	1	1	1	1
OG_2448	1	1	1	1	1	1	1
OG_2449	1	1	1	1	1	1	1
OG_245	1	1	1	1	1	1	1
OG_2450	1	1	1	1	1	1	1
OG_2451	1	1	1	1	1	1	1
OG_2452	1	1	1	1	1	1	1
OG_2453	1	1	1	1	1	1	1
OG_2454	1	1	1	1	1	1	1
OG_2455	1	1	1	1	1	1	1
OG_2456	1	1	1	1	1	1	1
OG_2457	1	1	1	1	1	1	1
OG_2458	1	1	1	1	1	1	1
OG_2459	1	1	1	1	1	1	1
OG_246	1	1	1	1	1	1	1
OG_2460	1	1	1	1	1	1	1
OG_2461	1	1	1	1	1	1	1
OG_2462	1	1	1	1	1	1	1
OG_2463	1	1	1	1	1	1	1
OG_2464	1	1	2	1	1	1	1
OG_2465	1	1	1	1	1	1	1
OG_2466	1	1	1	1	1	1	1
OG_2467	1	1	1	1	1	1	1
OG_2468	1	1	1	1	1	1	1
OG_2469	1	1	1	1	1	1	1
OG_247	1	1	1	1	1	1	1
OG_2470	1	1	1	0	1	1	1
OG_2471	1	1	1	1	1	1	1
OG_2472	1	1	1	1	1	1	1
OG_2473	1	1	1	1	1	1	1
OG_2474	1	1	1	1	1	1	1
OG_2475	1	1	1	1	1	1	1
OG_2476	1	1	1	1	1	1	1
OG_2477	1	1	1	1	1	1	1
OG_2478	1	1	1	1	1	1	1
OG_2479	1	1	1	1	1	1	1
OG_248	1	1	1	1	1	1	1
OG_2480	1	1	1	1	1	1	1
OG_2481	1	1	1	1	1	1	1
OG_2482	1	1	1	1	1	1	1
OG_2483	1	1	1	1	1	1	1
OG_2484	1	1	1	1	1	1	1
OG_2485	1	1	1	1	1	1	1
OG_2486	1	1	1	1	1	1	1
OG_2487	1	1	1	1	1	1	1
OG_2488	1	1	1	1	1	1	1
OG_2489	1	1	1	1	1	1	1
OG_249	1	1	1	1	1	1	1
OG_2490	1	1	1	1	1	1	1
OG_2491	1	1	1	1	1	1	1
OG_2492	1	1	1	1	1	1	1
OG_2493	1	1	1	1	1	1	1
OG_2494	1	1	1	1	1	1	1
OG_2495	1	1	1	1	1	1	1
OG_2496	1	1	1	1	1	1	1
OG_2497	1	1	1	1	1	1	1
OG_2498	1	1	1	1	1	1	1
OG_2499	1	1	1	1	1	1	1
OG_25	1	1	1	1	1	1	1
OG_250	1	1	1	1	1	1	1
OG_2500	1	1	1	1	1	1	1
OG_2501	0	1	1	1	1	1	1
OG_2502	1	1	1	1	1	1	1
OG_2503	1	1	1	1	1	1	1
OG_2504	1	1	1	1	1	1	1
OG_2505	1	1	1	1	1	1	1
OG_2506	1	1	1	1	1	1	1
OG_2507	1	1	1	1	1	1	1
OG_2508	1	1	1	1	1	1	1
OG_2509	1	1	1	1	1	1	1
OG_251	1	1	1	1	1	1	1
OG_2510	0	1	1	1	1	1	1
OG_2511	1	1	1	1	1	1	1
OG_2512	1	1	1	1	1	1	1
OG_2513	1	1	1	1	1	1	1
OG_2514	1	1	1	1	1	1	1
OG_2515	1	1	1	1	1	1	1
OG_2516	1	1	1	1	1	1	1
OG_2517	1	1	1	1	1	1	1
OG_2518	1	1	1	1	1	1	1
OG_2519	1	1	1	1	1	1	1
OG_252	1	1	1	1	1	1	1
OG_2520	0	1	1	1	1	1	1
OG_2521	1	1	1	1	1	1	1
OG_2522	0	1	1	0	1	1	1
OG_2523	1	1	1	0	1	1	1
OG_2524	1	1	1	1	1	1	1
OG_2525	1	1	1	1	1	1	1
OG_2526	1	1	1	1	1	1	1
OG_2527	1	1	1	1	1	1	1
OG_2528	1	1	1	1	1	1	1
OG_2529	1	1	1	1	1	1	1
OG_253	1	1	1	0	1	1	1
OG_2530	1	1	1	1	1	1	1
OG_2531	1	1	1	1	1	1	1
OG_2532	1	1	1	1	1	1	1
OG_2533	1	1	1	1	1	1	1
OG_2534	1	1	1	1	1	1	1
OG_2535	1	1	1	1	1	1	1
OG_2536	1	1	1	1	1	1	1
OG_2537	1	1	1	1	1	1	1
OG_2538	1	1	1	1	1	1	1
OG_2539	1	1	1	1	1	1	1
OG_254	1	1	1	1	1	1	1
OG_2540	1	1	1	1	1	1	1
OG_2541	1	1	1	1	1	1	1
OG_2542	1	1	1	1	1	1	1
OG_2543	1	1	1	1	1	1	1
OG_2544	1	1	1	1	1	1	1
OG_2545	1	1	1	1	1	1	1
OG_2546	1	1	1	1	1	1	1
OG_2547	1	1	1	1	1	1	1
OG_2548	1	1	1	1	1	1	1
OG_2549	1	1	1	1	1	1	1
OG_255	1	1	1	1	1	1	1
OG_2550	1	1	1	1	1	1	1
OG_2551	0	1	1	0	1	1	1
OG_2552	1	1	1	1	1	1	1
OG_2553	1	1	1	1	1	1	1
OG_2554	1	1	1	1	1	1	1
OG_2555	1	1	1	1	1	1	1
OG_2556	1	1	1	1	1	1	1
OG_2557	1	1	1	1	1	1	1
OG_2558	1	1	1	1	1	1	1
OG_2559	1	1	1	1	1	1	1
OG_256	1	1	1	1	1	1	1
OG_2560	1	1	1	1	1	1	1
OG_2561	1	1	1	1	1	1	1
OG_2562	1	1	1	1	1	1	1
OG_2563	1	1	1	1	1	1	1
OG_2564	1	1	1	1	1	1	1
OG_2565	1	1	1	1	1	1	1
OG_2566	1	1	1	1	1	1	1
OG_2567	1	1	1	1	1	1	1
OG_2568	1	1	1	1	1	1	1
OG_2569	1	1	1	1	1	1	1
OG_257	1	1	1	1	1	1	1
OG_2570	1	1	1	1	1	1	1
OG_2571	1	1	1	1	1	1	1
OG_2572	1	1	1	1	1	1	1
OG_2573	1	1	1	1	1	1	1
OG_2574	1	1	1	1	1	1	1
OG_2575	1	1	1	1	1	1	1
OG_2576	1	1	1	1	1	1	1
OG_2577	1	1	1	1	1	1	1
OG_2578	1	1	1	1	1	1	1
OG_2579	1	1	1	1	1	1	1
OG_258	1	1	1	1	1	1	1
OG_2580	1	1	1	1	1	1	1
OG_2581	1	1	1	1	1	1	1
OG_2582	1	1	1	1	1	1	1
OG_2583	1	1	1	1	1	1	1
OG_2584	1	1	1	1	1	1	1
OG_2585	1	1	1	1	1	1	1
OG_2586	1	1	1	1	1	1	1
OG_2587	1	1	1	1	1	1	1
OG_2588	1	1	1	1	1	1	1
OG_2589	1	1	1	0	1	1	1
OG_259	1	1	1	1	1	1	1
OG_2590	1	1	1	1	1	1	1
OG_2591	1	1	1	1	1	1	1
OG_2592	1	1	1	1	1	1	1
OG_2593	1	1	1	1	1	1	1
OG_2594	1	1	1	1	1	1	1
OG_2595	0	1	1	1	1	1	1
OG_2596	0	1	1	1	1	1	1
OG_2597	0	1	1	1	1	1	1
OG_2598	1	1	1	1	1	1	1
OG_2599	1	1	2	1	1	1	1
OG_26	1	1	1	1	1	1	1
OG_260	1	1	1	1	1	1	1
OG_2600	1	1	1	1	1	1	1
OG_2601	1	1	1	1	1	1	1
OG_2602	1	1	1	1	1	1	1
OG_2603	1	1	1	1	1	1	1
OG_2604	1	1	2	2	1	1	1
OG_2605	1	1	1	1	1	1	1
OG_2606	1	1	1	1	1	1	1
OG_2607	1	1	1	1	1	1	1
OG_2608	1	1	1	1	1	1	1
OG_2609	1	1	1	1	1	1	1
OG_261	1	1	1	1	1	1	1
OG_2610	1	1	1	1	1	1	1
OG_2611	1	1	1	1	1	1	1
OG_2612	1	1	1	1	1	1	1
OG_2613	1	1	1	1	1	1	1
OG_2614	1	1	1	1	1	1	1
OG_2615	1	1	1	1	1	1	1
OG_2616	1	1	1	1	1	1	1
OG_2617	0	1	1	1	1	1	1
OG_2618	1	1	2	1	1	1	1
OG_2619	1	1	1	1	1	1	1
OG_262	1	1	1	1	1	1	1
OG_2620	1	1	1	1	1	1	1
OG_2621	1	1	1	1	1	1	1
OG_2622	1	1	1	1	1	1	1
OG_2623	1	1	1	1	1	1	1
OG_2624	1	1	1	1	1	1	1
OG_2625	1	1	1	1	1	1	1
OG_2626	1	1	1	1	1	1	1
OG_2627	1	1	1	1	1	1	1
OG_2628	1	1	1	0	1	1	1
OG_2629	1	1	1	1	1	1	1
OG_263	1	1	1	1	1	1	1
OG_2630	1	1	1	1	1	1	1
OG_2631	1	1	1	0	1	1	1
OG_2632	1	1	1	1	1	1	1
OG_2633	1	1	1	1	1	1	1
OG_2634	1	1	1	1	1	1	1
OG_2635	1	1	1	1	1	1	1
OG_2636	1	1	1	1	1	1	1
OG_2637	1	1	1	1	1	1	1
OG_2638	1	1	1	1	1	1	1
OG_2639	1	1	1	1	1	1	1
OG_264	1	1	1	1	1	1	1
OG_2640	1	1	1	1	1	1	1
OG_2641	1	1	1	1	1	1	1
OG_2642	1	1	1	1	1	1	1
OG_2643	1	1	1	1	1	1	1
OG_2644	0	1	1	0	1	1	1
OG_2645	1	1	1	1	1	1	1
OG_2646	1	1	1	1	1	1	1
OG_2647	1	1	1	1	1	1	1
OG_2648	1	1	1	1	1	1	1
OG_2649	0	1	1	1	1	1	1
OG_265	1	1	1	1	1	1	1
OG_2650	1	1	1	1	1	1	1
OG_2651	1	1	2	1	1	1	1
OG_2652	1	1	1	1	1	1	1
OG_2653	1	1	1	1	1	1	1
OG_2654	1	1	2	1	1	1	1
OG_2655	1	1	1	1	1	1	1
OG_2656	1	1	1	1	1	1	1
OG_2657	1	1	1	1	1	1	1
OG_2658	1	1	1	1	1	1	1
OG_2659	1	1	1	1	1	1	1
OG_266	1	1	1	1	1	1	1
OG_2660	1	1	1	1	1	1	1
OG_2661	1	1	1	1	1	1	1
OG_2662	1	1	1	1	1	1	1
OG_2663	1	1	1	1	1	1	1
OG_2664	1	1	1	1	1	1	1
OG_2665	1	1	1	1	1	1	1
OG_2666	1	1	1	1	1	1	1
OG_2667	1	1	1	1	1	1	1
OG_2668	1	1	1	1	1	1	1
OG_2669	1	1	1	1	1	1	1
OG_267	1	1	1	1	1	1	1
OG_2670	1	1	1	1	1	1	1
OG_2671	1	1	1	1	1	1	1
OG_2672	1	1	1	1	1	1	1
OG_2673	1	1	3	1	1	1	1
OG_2674	1	1	1	1	1	1	1
OG_2675	1	1	1	1	1	1	1
OG_2676	1	1	1	1	1	1	1
OG_2677	1	1	1	1	1	1	1
OG_2678	1	1	1	1	1	1	1
OG_2679	1	1	1	1	1	1	1
OG_268	1	1	1	1	1	1	1
OG_2680	1	1	1	1	1	1	1
OG_2681	1	1	1	1	1	1	1
OG_2682	1	1	2	1	1	1	1
OG_2683	1	1	1	1	1	1	1
OG_2684	1	1	1	1	1	1	1
OG_2685	0	1	1	0	1	1	1
OG_2686	1	1	1	1	1	1	1
OG_2687	1	1	1	1	1	1	1
OG_2688	1	1	1	1	1	1	1
OG_2689	1	1	1	1	1	1	1
OG_269	1	1	1	1	1	1	1
OG_2690	1	1	1	1	1	1	1
OG_2691	1	1	1	1	1	1	1
OG_2692	1	1	1	1	1	1	1
OG_2693	1	1	1	1	1	1	1
OG_2694	1	1	1	1	1	1	1
OG_2695	1	1	1	1	1	1	1
OG_2696	1	1	1	1	1	1	1
OG_2697	1	1	1	1	1	1	1
OG_2698	1	1	1	1	1	1	1
OG_2699	1	1	1	1	1	1	1
OG_27	1	1	1	1	1	1	1
OG_270	1	1	1	1	1	1	1
OG_2700	1	1	1	1	1	1	1
OG_2701	1	1	1	1	1	1	1
OG_2702	0	0	1	1	1	0	0
OG_2703	1	1	1	1	1	1	1
OG_2704	1	1	1	1	1	1	1
OG_2705	1	1	1	1	1	1	1
OG_2706	1	1	1	1	1	1	1
OG_2707	1	1	1	1	1	1	1
OG_2708	1	1	1	1	1	1	1
OG_2709	1	1	1	1	1	1	1
OG_271	1	1	1	1	1	1	1
OG_2710	1	1	1	1	1	1	1
OG_2711	0	1	1	1	1	1	1
OG_2712	0	1	1	1	1	1	1
OG_2713	0	1	1	1	1	1	1
OG_2714	0	1	1	1	1	1	1
OG_2715	0	1	1	1	1	1	1
OG_2716	0	1	1	1	1	1	1
OG_2717	0	1	1	1	1	1	1
OG_2718	0	1	1	1	1	1	1
OG_2719	0	1	1	1	1	1	1
OG_272	1	1	1	1	1	1	1
OG_2720	1	1	1	1	1	1	1
OG_2721	1	1	1	1	1	1	1
OG_2722	1	1	1	1	1	1	1
OG_2723	1	1	1	1	1	1	1
OG_2724	1	1	1	1	1	1	1
OG_2725	1	1	1	1	1	1	1
OG_2726	1	1	1	1	1	1	1
OG_2727	1	1	1	1	1	1	1
OG_2728	1	1	1	1	1	1	1
OG_2729	1	1	1	1	1	1	1
OG_273	1	1	1	1	1	1	1
OG_2730	1	1	1	1	1	1	1
OG_2731	1	1	1	1	1	1	1
OG_2732	1	1	1	1	1	1	1
OG_2733	1	1	1	1	1	1	1
OG_2734	1	1	1	1	1	1	1
OG_2735	1	1	1	1	1	1	1
OG_2736	1	1	1	1	1	1	1
OG_2737	1	1	1	1	1	1	1
OG_2738	1	1	1	1	1	1	1
OG_2739	1	1	1	1	1	1	1
OG_274	0	1	1	1	1	1	1
OG_2740	1	1	1	1	1	1	1
OG_2741	1	1	1	1	1	1	1
OG_2742	1	1	1	1	1	1	1
OG_2743	1	1	1	1	1	1	1
OG_2744	1	1	1	1	1	1	1
OG_2745	1	1	1	1	1	1	1
OG_2746	1	1	1	1	1	1	1
OG_2747	1	1	1	1	1	1	1
OG_2748	1	1	1	1	1	1	1
OG_2749	1	1	1	1	1	1	1
OG_275	1	1	1	1	1	1	1
OG_2750	1	1	1	1	1	1	1
OG_2751	1	1	1	1	1	1	1
OG_2752	0	1	1	1	1	1	1
OG_2753	0	1	1	1	1	1	1
OG_2754	0	1	1	1	1	1	1
OG_2755	0	1	1	1	1	1	1
OG_2756	1	1	1	1	1	1	1
OG_2757	1	1	1	1	1	1	1
OG_2758	1	1	1	1	1	1	1
OG_2759	1	1	1	1	1	1	1
OG_276	1	1	1	1	1	1	1
OG_2760	1	1	1	1	1	1	1
OG_2761	1	1	1	1	1	1	1
OG_2762	1	1	1	1	1	1	1
OG_2763	1	1	1	1	1	1	1
OG_2764	1	1	1	1	1	1	1
OG_2765	2	2	2	1	1	1	1
OG_2766	4	3	3	2	1	1	1
OG_2767	0	1	0	1	1	1	1
OG_2768	1	1	1	1	1	1	1
OG_2769	1	1	1	1	1	1	1
OG_277	1	1	1	1	1	1	1
OG_2770	1	1	1	1	1	1	1
OG_2771	1	1	1	1	1	1	1
OG_2772	1	1	1	1	1	1	1
OG_2773	1	1	1	1	1	1	1
OG_2774	1	1	1	1	1	1	1
OG_2775	1	1	1	1	1	1	1
OG_2776	1	1	1	1	1	1	1
OG_2777	1	1	1	1	1	1	1
OG_2778	1	1	1	1	1	1	1
OG_2779	0	0	1	1	1	0	0
OG_278	1	1	1	1	1	1	1
OG_2780	0	1	1	1	1	1	1
OG_2781	1	1	1	1	1	1	1
OG_2782	1	1	1	1	1	1	1
OG_2783	1	1	1	1	1	1	1
OG_2784	1	1	1	1	1	1	1
OG_2785	1	1	1	0	1	1	1
OG_2786	1	1	1	1	1	1	1
OG_2787	1	1	1	1	1	1	1
OG_2788	1	1	1	1	1	1	1
OG_2789	1	1	1	1	1	1	1
OG_279	1	1	1	1	1	1	1
OG_2790	1	1	1	1	1	1	1
OG_2791	1	1	1	1	1	1	1
OG_2792	1	1	1	2	1	1	1
OG_2793	1	1	1	1	1	1	1
OG_2794	1	1	1	1	1	1	1
OG_2795	1	1	1	1	1	1	1
OG_2796	1	1	1	1	1	1	1
OG_2797	1	1	1	1	1	1	1
OG_2798	1	1	1	1	1	1	1
OG_2799	1	1	1	1	1	1	1
OG_28	1	1	1	1	1	1	1
OG_280	1	1	1	1	1	1	1
OG_2800	1	1	1	1	1	1	1
OG_2801	1	1	1	1	1	1	1
OG_2802	1	1	1	1	1	1	1
OG_2803	1	1	1	1	1	1	1
OG_2804	0	2	1	1	1	1	1
OG_2805	1	1	1	1	1	1	1
OG_2806	1	1	1	1	1	1	1
OG_2807	1	1	1	1	1	1	1
OG_2808	1	1	1	1	1	1	1
OG_2809	1	1	1	1	1	1	1
OG_281	1	1	1	1	1	1	1
OG_2810	1	1	1	1	1	1	1
OG_2811	1	1	1	1	1	1	1
OG_2812	1	1	1	1	1	1	1
OG_2813	1	1	1	1	1	1	1
OG_2814	1	1	1	1	1	1	1
OG_2815	1	1	1	1	1	1	1
OG_2816	1	1	1	1	1	1	1
OG_2817	1	1	1	1	1	1	1
OG_2818	1	1	1	1	1	1	1
OG_2819	1	1	1	1	1	1	1
OG_282	1	1	1	1	1	1	1
OG_2820	1	1	1	1	1	1	1
OG_2821	1	1	1	1	1	1	1
OG_2822	0	1	1	1	1	1	1
OG_2823	1	1	1	1	1	1	1
OG_2824	1	1	1	1	1	1	1
OG_2825	1	1	1	1	1	1	1
OG_2826	1	1	1	1	1	1	1
OG_2827	1	1	1	1	1	1	1
OG_2828	0	1	1	0	1	1	1
OG_2829	3	1	2	2	1	1	1
OG_283	1	1	1	1	1	1	1
OG_2830	1	1	1	1	1	1	1
OG_2831	1	1	1	1	1	1	1
OG_2832	1	1	1	1	1	1	1
OG_2833	1	1	1	1	1	1	1
OG_2834	1	1	1	1	1	1	1
OG_2835	1	1	1	1	1	1	1
OG_2836	1	1	1	1	1	1	1
OG_2837	1	1	1	1	1	1	1
OG_2838	1	1	1	1	1	1	1
OG_2839	1	1	2	1	1	1	1
OG_284	1	1	1	1	1	1	1
OG_2840	1	1	1	1	1	1	1
OG_2841	0	0	1	1	1	0	0
OG_2842	1	1	1	1	1	1	1
OG_2843	1	1	1	1	1	1	1
OG_2844	1	1	1	1	1	1	1
OG_2845	2	2	1	1	1	1	1
OG_2846	0	1	1	1	1	1	1
OG_2847	0	1	1	1	1	1	1
OG_2848	0	1	1	1	1	1	1
OG_2849	0	1	1	1	1	1	1
OG_285	1	1	1	1	1	1	1
OG_2850	1	1	1	1	1	1	1
OG_2851	1	1	1	1	1	1	1
OG_2852	1	1	1	1	1	1	1
OG_2853	1	1	1	1	1	1	1
OG_2854	1	1	1	1	1	1	1
OG_2855	1	1	1	1	1	1	1
OG_2856	1	1	1	1	1	1	1
OG_2857	1	1	1	1	1	1	1
OG_2858	0	1	1	1	1	1	1
OG_2859	1	1	1	0	1	1	1
OG_286	1	1	2	1	1	1	1
OG_2860	1	1	1	1	1	1	1
OG_2861	1	1	1	1	1	1	1
OG_2862	1	1	1	1	1	1	1
OG_2863	1	1	1	1	1	1	1
OG_2864	1	1	1	1	1	1	1
OG_2865	1	1	1	1	1	1	1
OG_2866	1	1	1	1	1	1	1
OG_2867	1	1	1	1	1	1	1
OG_2868	1	1	1	1	1	1	1
OG_2869	1	1	1	1	1	1	1
OG_287	1	1	1	1	1	1	1
OG_2870	1	1	1	1	1	1	1
OG_2871	1	1	1	1	1	1	1
OG_2872	1	1	3	1	1	1	1
OG_2873	1	0	1	0	1	1	1
OG_2874	1	0	1	0	1	1	1
OG_2875	1	0	1	1	1	1	1
OG_2876	1	0	1	0	1	1	1
OG_2877	1	0	1	1	1	1	1
OG_2878	1	0	1	1	1	1	1
OG_2879	1	0	1	1	1	1	1
OG_288	1	1	1	1	1	1	1
OG_2880	2	1	2	2	1	1	1
OG_2881	1	0	1	1	1	1	1
OG_2882	1	0	1	0	1	1	1
OG_2883	1	0	1	0	1	1	1
OG_2884	1	0	1	1	1	1	1
OG_2885	1	0	1	1	1	1	1
OG_2886	1	0	1	1	1	1	1
OG_2887	1	0	1	1	1	1	1
OG_2888	1	0	1	1	1	1	1
OG_2889	1	0	1	1	1	1	1
OG_289	1	1	1	1	1	1	1
OG_2890	1	0	1	1	1	1	1
OG_2891	1	0	1	1	1	1	1
OG_2892	1	0	1	1	1	1	1
OG_2893	1	0	1	1	1	1	1
OG_2894	1	0	1	0	1	1	1
OG_2895	1	0	1	0	1	1	1
OG_2896	1	2	1	2	1	1	1
OG_2897	1	0	1	0	1	1	1
OG_2898	1	0	1	1	1	1	1
OG_2899	2	1	1	1	1	1	1
OG_29	1	1	1	1	1	1	1
OG_290	1	1	1	1	1	1	1
OG_2900	0	0	1	1	1	0	0
OG_2901	1	0	1	0	1	1	1
OG_2902	1	0	1	1	1	1	1
OG_2903	1	0	1	1	1	1	1
OG_2904	1	0	1	1	1	1	1
OG_2905	1	0	1	0	1	1	1
OG_2906	1	0	1	1	1	1	1
OG_2907	1	0	1	0	1	1	1
OG_2908	1	1	2	1	1	1	1
OG_2909	1	1	0	1	1	1	1
OG_291	2	1	2	1	1	1	1
OG_2910	1	0	1	0	1	1	1
OG_2911	1	0	1	1	1	1	1
OG_2912	1	0	1	1	1	1	1
OG_2913	1	0	1	1	1	1	1
OG_2914	1	0	1	1	1	1	1
OG_2915	1	0	1	1	1	1	1
OG_2916	1	0	1	1	1	1	1
OG_2917	1	0	1	1	1	1	1
OG_2918	1	0	1	0	1	1	1
OG_2919	1	0	1	0	1	1	1
OG_292	1	1	1	1	1	1	1
OG_2920	1	1	1	3	1	1	1
OG_2921	0	0	1	1	1	0	0
OG_2922	0	0	1	1	1	0	0
OG_2923	0	0	1	1	1	0	0
OG_2924	0	0	1	1	1	0	0
OG_2925	0	0	1	1	1	0	0
OG_2926	0	0	1	1	1	0	0
OG_2927	0	0	1	1	1	0	0
OG_2928	0	0	1	1	1	0	0
OG_2929	0	0	1	1	1	0	0
OG_293	1	1	1	1	1	1	1
OG_2930	0	0	1	1	1	0	0
OG_2931	1	1	0	0	0	1	0
OG_2932	0	0	1	1	1	0	0
OG_2933	2	2	0	1	1	1	1
OG_2934	0	1	1	1	1	1	1
OG_2935	0	0	1	1	1	0	0
OG_2936	0	0	1	1	1	0	0
OG_2937	0	0	1	1	1	0	0
OG_2938	0	0	1	1	1	0	0
OG_2939	0	0	1	1	1	0	0
OG_294	1	1	1	1	1	1	1
OG_2940	0	0	1	1	1	0	0
